facility_id,state
137873,Kansas
137874,South Dakota
137879,Alabama
137881,Minnesota
137885,Connecticut
137886,North Carolina
137896,Illinois
137898,Massachusetts
1379,Ohio
137905,Pennsylvania
137906,Tennessee
137908,Virginia
137917,New Jersey
137920,Michigan
137921,Arkansas
137923,Texas
137925,Oklahoma
137926,Louisiana
137927,New Mexico
137930,Maine
137933,Montana
137934,Idaho
137935,Kansas
137936,South Dakota
137937,Alabama
137938,Minnesota
137940,Connecticut
137941,North Carolina
137945,Illinois
137953,Massachusetts
137954,Ohio
137956,Pennsylvania
137957,Tennessee
137960,Virginia
137962,New Jersey
137966,Michigan
137971,Arkansas
137972,Texas
137973,Oklahoma
137974,Louisiana
137975,New Mexico
137976,Maine
137978,Montana
137979,Idaho
137980,Kansas
137982,South Dakota
137986,Alabama
137988,Minnesota
137989,Connecticut
137991,North Carolina
137992,Illinois
137995,Massachusetts
137997,Ohio
1380,Pennsylvania
138000,Tennessee
138003,Virginia
138004,New Jersey
138005,Michigan
138014,Arkansas
138015,Texas
138016,Oklahoma
138020,Louisiana
138021,New Mexico
138022,Maine
138023,Montana
138033,Idaho
138034,Kansas
138035,South Dakota
138037,Alabama
138038,Minnesota
138041,Connecticut
138042,North Carolina
138050,Illinois
138051,Massachusetts
138054,Ohio
138058,Pennsylvania
138061,Tennessee
138062,Virginia
138063,New Jersey
138065,Michigan
138066,Arkansas
13807,Texas
138071,Oklahoma
138073,Louisiana
138075,New Mexico
138083,Maine
138085,Montana
138087,Idaho
138088,Kansas
138089,South Dakota
138090,Alabama
138091,Minnesota
138092,Connecticut
138093,North Carolina
138096,Illinois
138099,Massachusetts
1381,Ohio
138101,Pennsylvania
138105,Tennessee
138108,Virginia
138113,New Jersey
138114,Michigan
138116,Arkansas
138117,Texas
138118,Oklahoma
138120,Louisiana
138122,New Mexico
138123,Maine
138125,Montana
138128,Idaho
138129,Kansas
138131,South Dakota
138132,Alabama
138135,Minnesota
138139,Connecticut
138141,North Carolina
138143,Illinois
138144,Massachusetts
138146,Ohio
138147,Pennsylvania
138148,Tennessee
138150,Virginia
138151,New Jersey
138158,Michigan
138161,Arkansas
138163,Texas
138167,Oklahoma
138171,Louisiana
138173,New Mexico
138176,Maine
138178,Montana
138179,Idaho
138180,Kansas
138181,South Dakota
138182,Alabama
138184,Minnesota
138185,Connecticut
138195,North Carolina
138197,Illinois
138198,Massachusetts
1382,Ohio
138202,Pennsylvania
138205,Tennessee
138222,Virginia
138226,New Jersey
138236,Michigan
138238,Arkansas
138239,Texas
138242,Oklahoma
138243,Louisiana
138244,New Mexico
138245,Maine
138246,Montana
138248,Idaho
138250,Kansas
138252,South Dakota
138255,Alabama
138258,Minnesota
13826,Connecticut
138264,North Carolina
138265,Illinois
138267,Massachusetts
138268,Ohio
138271,Pennsylvania
138274,Tennessee
138275,Virginia
138277,New Jersey
138281,Michigan
138284,Arkansas
138285,Texas
138286,Oklahoma
138287,Louisiana
138288,New Mexico
138291,Maine
138292,Montana
138293,Idaho
138298,Kansas
1383,South Dakota
13830,Alabama
138300,Minnesota
138301,Connecticut
138304,North Carolina
138307,Illinois
138310,Massachusetts
138315,Ohio
138316,Pennsylvania
138317,Tennessee
138325,Virginia
138326,New Jersey
13833,Michigan
138333,Arkansas
138335,Texas
138336,Oklahoma
138337,Louisiana
13834,New Mexico
138341,Maine
138342,Montana
138345,Idaho
138347,Kansas
138348,South Dakota
13837,Alabama
138379,Minnesota
138380,Connecticut
138381,North Carolina
138382,Illinois
138383,Massachusetts
138385,Ohio
138388,Pennsylvania
138389,Tennessee
138399,Virginia
138400,New Jersey
138402,Michigan
138403,Arkansas
138404,Texas
138406,Oklahoma
138410,Louisiana
138415,New Mexico
138416,Maine
138422,Montana
138423,Idaho
138430,Kansas
138434,South Dakota
138435,Alabama
138438,Minnesota
138442,Connecticut
138443,North Carolina
138448,Illinois
13845,Massachusetts
138454,Ohio
138455,Pennsylvania
138458,Tennessee
138460,Virginia
138461,New Jersey
138462,Michigan
138470,Arkansas
138471,Texas
138473,Oklahoma
138476,Louisiana
138477,New Mexico
138481,Maine
138484,Montana
138485,Idaho
138486,Kansas
138489,South Dakota
138490,Alabama
138492,Minnesota
138493,Connecticut
138494,North Carolina
138498,Illinois
138499,Massachusetts
1385,Ohio
138501,Pennsylvania
138503,Tennessee
138508,Virginia
138510,New Jersey
138511,Michigan
138513,Arkansas
138514,Texas
138525,Oklahoma
13853,Louisiana
138530,New Mexico
138534,Maine
138535,Montana
138537,Idaho
138542,Kansas
138543,South Dakota
138549,Alabama
138554,Minnesota
138556,Connecticut
138560,North Carolina
138561,Illinois
138563,Massachusetts
138566,Ohio
138571,Pennsylvania
138577,Tennessee
138578,Virginia
138579,New Jersey
138581,Michigan
138586,Arkansas
138589,Texas
138591,Oklahoma
13862,Louisiana
138620,New Mexico
138625,Maine
138626,Montana
138628,Idaho
138629,Kansas
138631,South Dakota
138640,Alabama
138647,Minnesota
138652,Connecticut
138661,North Carolina
138665,Illinois
138668,Massachusetts
138672,Ohio
138677,Pennsylvania
138686,Tennessee
138690,Virginia
1387,New Jersey
138709,Michigan
138711,Arkansas
138712,Texas
138718,Oklahoma
1388,Louisiana
138857,New Mexico
138871,Maine
138885,Montana
138888,Idaho
138890,Kansas
13890,South Dakota
138906,Alabama
138927,Minnesota
138928,Connecticut
138930,North Carolina
138965,Illinois
138973,Massachusetts
139026,Ohio
13903,Pennsylvania
13906,Tennessee
1391,Virginia
139100,New Jersey
139119,Michigan
139133,Arkansas
139163,Texas
139175,Oklahoma
13921,Louisiana
139216,New Mexico
13924,Maine
139308,Montana
1394,Idaho
13940,Kansas
13942,South Dakota
13943,Alabama
13945,Minnesota
13949,Connecticut
13956,North Carolina
139619,Illinois
13962,Massachusetts
1397,Ohio
13972,Pennsylvania
139738,Tennessee
13975,Virginia
139785,New Jersey
13981,Michigan
139814,Arkansas
1399,Texas
13995,Oklahoma
13997,Louisiana
14000,New Mexico
1400067,Maine
14001603,Montana
14001610,Idaho
14001632,Kansas
14001642,South Dakota
14001646,Alabama
14001649,Minnesota
14001656,Connecticut
14001666,North Carolina
14002,Illinois
14003,Massachusetts
1400414,Ohio
1400418,Pennsylvania
1400419,Tennessee
1400420,Virginia
1400421,New Jersey
1400422,Michigan
1400425,Arkansas
1400426,Texas
1400536,Oklahoma
1400675,Louisiana
1400771,New Mexico
1400938,Maine
1401198,Montana
1401372,Idaho
1401587,Kansas
14018,South Dakota
1401876,Alabama
1401936,Minnesota
1401963,Connecticut
1402,North Carolina
1402124,Illinois
1402169,Massachusetts
1402179,Ohio
14022,Pennsylvania
1402369,Tennessee
1402567,Virginia
1402611,New Jersey
1402750,Michigan
1402841,Arkansas
1402994,Texas
1403046,Oklahoma
1403047,Louisiana
1403048,New Mexico
1403133,Maine
1403134,Montana
1403136,Idaho
1403260,Kansas
140330,South Dakota
14034,Alabama
1403469,Minnesota
1403494,Connecticut
1403638,North Carolina
1403799,Illinois
14039,Massachusetts
1404025,Ohio
14041,Pennsylvania
14045,Tennessee
1404575,Virginia
14047,New Jersey
1404836,Michigan
1404848,Arkansas
14050,Texas
14051,Oklahoma
1405244,Louisiana
1405333,New Mexico
140540,Maine
1405413,Montana
1405437,Idaho
1405497,Kansas
1405518,South Dakota
1406,Alabama
14060,Minnesota
1406045,Connecticut
14062,North Carolina
14063,Illinois
1406692,Massachusetts
14067,Ohio
1407220,Pennsylvania
1407429,Tennessee
1407654,Virginia
1407738,New Jersey
1407740,Michigan
1407745,Arkansas
1407754,Texas
1407755,Oklahoma
1407757,Louisiana
1407762,New Mexico
1407767,Maine
1408062,Montana
1408079,Idaho
14081,Kansas
14083,South Dakota
14084,Alabama
1408599,Minnesota
1408600,Connecticut
1408601,North Carolina
1409287,Illinois
1409484,Massachusetts
14095,Ohio
1409619,Pennsylvania
14100,Tennessee
141024,Virginia
1410443,New Jersey
1410477,Michigan
14105,Arkansas
1410541,Texas
1410776,Oklahoma
1410838,Louisiana
1410990,New Mexico
1411,Maine
14110,Montana
1411028,Idaho
14111,Kansas
1411155,South Dakota
1411442,Alabama
1411479,Minnesota
1411609,Connecticut
1411691,North Carolina
1411709,Illinois
1411749,Massachusetts
14118,Ohio
14122,Pennsylvania
14126,Tennessee
14128,Virginia
1412847,New Jersey
14129,Michigan
1413,Arkansas
1413207,Texas
1413361,Oklahoma
1413550,Louisiana
14136,New Mexico
1413889,Maine
14141,Montana
1414758,Idaho
14151,Kansas
14157,South Dakota
14161,Alabama
1417,Minnesota
14176,Connecticut
14178,North Carolina
14179,Illinois
14182,Massachusetts
14192,Ohio
14193,Pennsylvania
14196,Tennessee
1420837,Virginia
1420864,New Jersey
14209,Michigan
1421276,Arkansas
1421581,Texas
14219,Oklahoma
1422078,Louisiana
1422104,New Mexico
14225,Maine
14226,Montana
14231,Idaho
14238,Kansas
14240,South Dakota
14243,Alabama
14245,Minnesota
14246,Connecticut
14275,North Carolina
14276,Illinois
14291,Massachusetts
14294,Ohio
1430,Pennsylvania
14301,Tennessee
14302,Virginia
1431,New Jersey
14314,Michigan
14321,Arkansas
14334,Texas
14336,Oklahoma
14337,Louisiana
14346,New Mexico
14355,Maine
14359,Montana
14363,Idaho
14364,Kansas
14365,South Dakota
14372,Alabama
14378,Minnesota
1438,Connecticut
14381,North Carolina
14396,Illinois
14399,Massachusetts
14403,Ohio
14405,Pennsylvania
14412,Tennessee
14419,Virginia
14422,New Jersey
14423,Michigan
14430,Arkansas
14434,Texas
14448,Oklahoma
14456,Louisiana
14457,New Mexico
14467,Maine
14472,Montana
14477,Idaho
14486,Kansas
14499,South Dakota
1450,Alabama
14500,Minnesota
14503,Connecticut
14505,North Carolina
14509,Illinois
1451,Massachusetts
14510,Ohio
14511,Pennsylvania
14515,Tennessee
14524,Virginia
14527,New Jersey
145292,Michigan
145404,Arkansas
14544,Texas
14547,Oklahoma
1455,Louisiana
14554,New Mexico
14557,Maine
14560,Montana
14564,Idaho
14565,Kansas
1456793,South Dakota
14568,Alabama
1456972,Minnesota
1457,Connecticut
1457154,North Carolina
1457275,Illinois
14573,Massachusetts
1457393,Ohio
14574,Pennsylvania
1457468,Tennessee
1457807,Virginia
1457882,New Jersey
1457916,Michigan
1457920,Arkansas
1457999,Texas
1458019,Oklahoma
14586,Louisiana
145903,New Mexico
14592,Maine
14599,Montana
1460,Idaho
146019,Kansas
14605,South Dakota
14606,Alabama
14607,Minnesota
14608,Connecticut
14609,North Carolina
1461,Illinois
14610,Massachusetts
14611,Ohio
146137,Pennsylvania
14616,Tennessee
14621,Virginia
1464,New Jersey
14642,Michigan
14643,Arkansas
14644,Texas
14646,Oklahoma
1466,Louisiana
14661,New Mexico
14667,Maine
14668,Montana
14671,Idaho
146710,Kansas
14672,South Dakota
1468,Alabama
14681,Minnesota
14686,Connecticut
146906,North Carolina
146908,Illinois
146909,Massachusetts
1471,Ohio
14718,Pennsylvania
14719,Tennessee
14722,Virginia
14729,New Jersey
1473,Michigan
14736,Arkansas
14737,Texas
1474,Oklahoma
14745,Louisiana
14748,New Mexico
1475,Maine
14752,Montana
14754,Idaho
14755,Kansas
1476,South Dakota
1477,Alabama
1478,Minnesota
14780,Connecticut
14782,North Carolina
148,Illinois
14800,Massachusetts
14803,Ohio
14804,Pennsylvania
14808,Tennessee
14809,Virginia
1481,New Jersey
14810,Michigan
14812,Arkansas
14821,Texas
14824,Oklahoma
14826,Louisiana
14827,New Mexico
14828,Maine
148290,Montana
1483,Idaho
14834,Kansas
14835,South Dakota
14840,Alabama
14842,Minnesota
1485,Connecticut
14853,North Carolina
14858,Illinois
14859,Massachusetts
14861,Ohio
14866,Pennsylvania
14870,Tennessee
1488,Virginia
14881,New Jersey
14882,Michigan
14884,Arkansas
14887,Texas
1489,Oklahoma
14891,Louisiana
148931,New Mexico
14899,Maine
149018,Montana
149086,Idaho
1492,Kansas
149208,South Dakota
14923,Alabama
149238,Minnesota
14924,Connecticut
149276,North Carolina
14931,Illinois
14933,Massachusetts
149336,Ohio
14943,Pennsylvania
14945,Tennessee
14953,Virginia
14965,New Jersey
14968,Michigan
14969,Arkansas
14975,Texas
14976,Oklahoma
14980,Louisiana
149802,New Mexico
1499,Maine
15000040,Montana
15000077,Idaho
15001608,Kansas
15001621,South Dakota
15001647,Alabama
15001649,Minnesota
15001650,Connecticut
15001657,North Carolina
15001658,Illinois
15001677,Massachusetts
15002,Ohio
150032,Pennsylvania
15006,Tennessee
1501,Virginia
1501054,New Jersey
15012,Michigan
15013,Arkansas
150146,Texas
15018,Oklahoma
15020,Louisiana
15023,New Mexico
15025,Maine
15026,Montana
15027,Idaho
15033,Kansas
15037,South Dakota
15039,Alabama
15041,Minnesota
15043,Connecticut
15044,North Carolina
15050,Illinois
15052,Massachusetts
15054,Ohio
15056,Pennsylvania
15061,Tennessee
1506406,Virginia
150644,New Jersey
15070,Michigan
15073,Arkansas
15079,Texas
1508,Oklahoma
15084,Louisiana
15085,New Mexico
15086,Maine
15087,Montana
15088,Idaho
1509,Kansas
15093,South Dakota
151,Alabama
15104,Minnesota
1511774,Connecticut
15119,North Carolina
1512,Illinois
15123,Massachusetts
1513,Ohio
15133,Pennsylvania
15146,Tennessee
1515,Virginia
15151,New Jersey
1516,Michigan
15169,Arkansas
15171,Texas
151757,Oklahoma
151781,Louisiana
151784,New Mexico
1518,Maine
15181,Montana
151822,Idaho
1519,Kansas
15195,South Dakota
15197,Alabama
15201,Minnesota
15206,Connecticut
15207,North Carolina
1521,Illinois
15215,Massachusetts
15216,Ohio
1522,Pennsylvania
15220,Tennessee
15221,Virginia
152219,New Jersey
15222,Michigan
15225,Arkansas
15244,Texas
15245,Oklahoma
15250,Louisiana
15256,New Mexico
152581,Maine
15262,Montana
15264,Idaho
15266,Kansas
15267,South Dakota
15268,Alabama
15269,Minnesota
15270,Connecticut
152710,North Carolina
15273,Illinois
152738,Massachusetts
15275,Ohio
15284,Pennsylvania
1529,Tennessee
152911,Virginia
15294,New Jersey
15295,Michigan
15296,Arkansas
15301,Texas
15303,Oklahoma
15305,Louisiana
15308,New Mexico
15309,Maine
15316,Montana
15317,Idaho
15319,Kansas
15322,South Dakota
15324,Alabama
153243,Minnesota
15332,Connecticut
15336,North Carolina
1534,Illinois
15348,Massachusetts
1535,Ohio
153535,Pennsylvania
15366,Tennessee
15367,Virginia
15369,New Jersey
15378,Michigan
15379,Arkansas
153880,Texas
1539,Oklahoma
15390,Louisiana
15398,New Mexico
15399,Maine
154,Montana
1540,Idaho
15403,Kansas
15406,South Dakota
1541,Alabama
15414,Minnesota
1542,Connecticut
15428,North Carolina
15438,Illinois
15446,Massachusetts
15452,Ohio
15457,Pennsylvania
15459,Tennessee
15460,Virginia
15461,New Jersey
15466,Michigan
15470,Arkansas
15473,Texas
154806,Oklahoma
15481,Louisiana
15483,New Mexico
1549,Maine
15495,Montana
15499,Idaho
15503,Kansas
15506,South Dakota
15512,Alabama
155136,Minnesota
15516,Connecticut
155175,North Carolina
15527,Illinois
15528,Massachusetts
15534,Ohio
15540,Pennsylvania
1556,Tennessee
1557,Virginia
15572,New Jersey
1557259,Michigan
15576,Arkansas
155763,Texas
1557829,Oklahoma
15585,Louisiana
1559,New Mexico
15593,Maine
15595,Montana
15596,Idaho
15601,Kansas
15607,South Dakota
15611,Alabama
15617,Minnesota
1562,Connecticut
15620,North Carolina
15625,Illinois
15632,Massachusetts
156350,Ohio
156615,Pennsylvania
15666,Tennessee
15675,Virginia
15676,New Jersey
15695,Michigan
157,Arkansas
15702,Texas
15703,Oklahoma
15704,Louisiana
15709,New Mexico
15711,Maine
15714,Montana
15717,Idaho
1572,Kansas
15720,South Dakota
15723,Alabama
15725,Minnesota
157305,Connecticut
15733,North Carolina
15745,Illinois
15749,Massachusetts
15753,Ohio
15755,Pennsylvania
1576,Tennessee
15765,Virginia
1578,New Jersey
157822,Michigan
15791,Arkansas
15795,Texas
158,Oklahoma
15807,Louisiana
158138,New Mexico
15816,Maine
15817,Montana
15825,Idaho
15826,Kansas
1583,South Dakota
15830,Alabama
15836,Minnesota
15849,Connecticut
15859,North Carolina
158606,Illinois
15864,Massachusetts
158676,Ohio
158681,Pennsylvania
15870,Tennessee
15883,Virginia
15893,New Jersey
15900,Michigan
15901,Arkansas
159013,Texas
15910,Oklahoma
15917,Louisiana
15918,New Mexico
15925,Maine
15927,Montana
1594,Idaho
15940,Kansas
15942,South Dakota
159493,Alabama
1595,Minnesota
15951,Connecticut
15964,North Carolina
15965,Illinois
1597,Massachusetts
15973,Ohio
15976,Pennsylvania
159777,Tennessee
15987,Virginia
15988,New Jersey
15994,Michigan
15996,Arkansas
15999,Texas
16,Oklahoma
16000097,Louisiana
1600018,New Mexico
16000201,Maine
16000203,Montana
16000209,Idaho
1600133,Kansas
16001609,South Dakota
16001640,Alabama
16001643,Minnesota
16001652,Connecticut
16001654,North Carolina
16001655,Illinois
16001656,Massachusetts
16001665,Ohio
16001669,Pennsylvania
16001683,Tennessee
16001690,Virginia
16001693,New Jersey
16001696,Michigan
16001699,Arkansas
16001700,Texas
16001711,Oklahoma
16001719,Louisiana
16001720,New Mexico
16001722,Maine
16001725,Montana
16001735,Idaho
16001753,Kansas
16001757,South Dakota
16001768,Alabama
16001769,Minnesota
16001772,Connecticut
16001773,North Carolina
16001775,Illinois
16001777,Massachusetts
16001778,Ohio
16001781,Pennsylvania
16001782,Tennessee
16001784,Virginia
16001787,New Jersey
16001788,Michigan
1600566,Arkansas
1600569,Texas
1600749,Oklahoma
1600810,Louisiana
1600874,New Mexico
1600907,Maine
1600910,Montana
1600928,Idaho
1600929,Kansas
1600932,South Dakota
1600953,Alabama
1600954,Minnesota
1600956,Connecticut
1600958,North Carolina
1600966,Illinois
1600967,Massachusetts
1600975,Ohio
1600976,Pennsylvania
1600977,Tennessee
16011,Virginia
1601837,New Jersey
1602,Michigan
1602050,Arkansas
1602092,Texas
1602094,Oklahoma
1602324,Louisiana
16025,New Mexico
1602781,Maine
1602783,Montana
1602787,Idaho
1602789,Kansas
1602792,South Dakota
16028,Alabama
1603492,Minnesota
1603764,Connecticut
1603833,North Carolina
1604406,Illinois
16050,Massachusetts
16054,Ohio
1605410,Pennsylvania
1605468,Tennessee
1605482,Virginia
160570,New Jersey
160594,Michigan
1605982,Arkansas
1606255,Texas
1606671,Oklahoma
1606680,Louisiana
1606683,New Mexico
16067,Maine
1606905,Montana
1607013,Idaho
1607014,Kansas
1607020,South Dakota
1607029,Alabama
1607030,Minnesota
1607032,Connecticut
1607037,North Carolina
1607041,Illinois
16074,Massachusetts
1607625,Ohio
1607729,Pennsylvania
16085,Tennessee
16088,Virginia
1608873,New Jersey
1609147,Michigan
1609209,Arkansas
1609249,Texas
16094,Oklahoma
1609950,Louisiana
1610003,New Mexico
16102,Maine
1610267,Montana
1610295,Idaho
16104,Kansas
161054,South Dakota
16106,Alabama
1610758,Minnesota
1610760,Connecticut
1610761,North Carolina
16108,Illinois
1611014,Massachusetts
1611105,Ohio
16112,Pennsylvania
1611480,Tennessee
16115,Virginia
1611942,New Jersey
1612,Michigan
1612666,Arkansas
16138,Texas
16139,Oklahoma
16141,Louisiana
16146,New Mexico
16166,Maine
16167,Montana
16171,Idaho
16173,Kansas
16174,South Dakota
16175,Alabama
16181,Minnesota
16182,Connecticut
16186,North Carolina
16197,Illinois
16198,Massachusetts
16203,Ohio
162047,Pennsylvania
162095,Tennessee
16211,Virginia
1621179,New Jersey
1621200,Michigan
16221,Arkansas
16225,Texas
16229,Oklahoma
162298,Louisiana
