make_model_tank,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Double-Walled_Other-Fuel_25k-Plus_1993,,,,,,,,,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Other-Fuel_25k-Plus_1994,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Other-Fuel_25k-Plus_1995,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0
Double-Walled_Other-Fuel_25k-Plus_1996,,,,,,,,,,,,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
Double-Walled_Other-Fuel_25k-Plus_1997,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Other-Fuel_5k-12k_1985,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.8125,0.8125,0.810126582278481,0.802631578947369,0.802631578947369,0.813333333333333,0.813333333333333,0.813333333333333,0.813333333333333,0.810810810810811,0.810810810810811,0.808219178082192,0.802816901408451,0.802816901408451,0.814285714285714,0.850746268656716,0.842105263157895,0.830188679245283,0.804347826086957,0.71875,0.76,0.76
Double-Walled_Other-Fuel_5k-12k_1986,,0.716666666666667,0.716666666666667,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.719298245614035,0.709090909090909,0.709090909090909,0.709090909090909,0.703703703703704,0.69811320754717,0.69811320754717,0.711538461538462,0.711538461538462,0.725490196078431,0.725490196078431,0.725490196078431,0.74,0.74,0.73469387755102,0.73469387755102,0.75,0.75,0.75,0.739130434782609,0.7,0.7,0.7,0.692307692307692,0.666666666666667,0.657142857142857,0.657142857142857,0.538461538461538
Double-Walled_Other-Fuel_5k-12k_1987,,,0.702290076335878,0.6953125,0.6953125,0.6953125,0.692913385826772,0.693548387096774,0.691056910569106,0.688524590163934,0.685950413223141,0.685950413223141,0.683333333333333,0.689075630252101,0.68421052631579,0.722222222222222,0.728971962616822,0.728971962616822,0.728971962616822,0.742857142857143,0.742857142857143,0.742857142857143,0.740384615384615,0.747572815533981,0.744897959183674,0.744897959183674,0.739583333333333,0.736842105263158,0.775280898876405,0.759036144578313,0.736842105263158,0.736111111111111,0.746478873239437,0.742424242424242,0.725806451612903,0.645833333333333
Double-Walled_Other-Fuel_5k-12k_1988,,,,0.586206896551724,0.589595375722543,0.589595375722543,0.589595375722543,0.587209302325582,0.587209302325582,0.587209302325582,0.587209302325582,0.590643274853801,0.597633136094675,0.601190476190476,0.604790419161677,0.608433734939759,0.608433734939759,0.609756097560976,0.613496932515337,0.625,0.625,0.621794871794872,0.616883116883117,0.616883116883117,0.616883116883117,0.625,0.641891891891892,0.645833333333333,0.65034965034965,0.640287769784173,0.653846153846154,0.644628099173554,0.638655462184874,0.652173913043478,0.660714285714286,0.644859813084112
Double-Walled_Other-Fuel_5k-12k_1989,,,,,0.429411764705882,0.429411764705882,0.429411764705882,0.429411764705882,0.422619047619048,0.422619047619048,0.422619047619048,0.419161676646707,0.421686746987952,0.424242424242424,0.426829268292683,0.426829268292683,0.428571428571429,0.43125,0.43125,0.445161290322581,0.450980392156863,0.453947368421053,0.463087248322148,0.482517482517483,0.489208633093525,0.496350364963504,0.507462686567164,0.503875968992248,0.504,0.504347826086957,0.5,0.472222222222222,0.485714285714286,0.470588235294118,0.436170212765957,0.395348837209302
Double-Walled_Other-Fuel_5k-12k_1990,,,,,,0.41743119266055,0.413953488372093,0.41588785046729,0.417840375586854,0.417061611374408,0.417061611374408,0.417061611374408,0.417061611374408,0.417061611374408,0.414285714285714,0.418269230769231,0.424390243902439,0.428571428571429,0.430693069306931,0.437185929648241,0.438144329896907,0.442708333333333,0.447368421052632,0.45945945945946,0.469613259668508,0.488505747126437,0.47953216374269,0.49390243902439,0.4875,0.470588235294118,0.45578231292517,0.427536231884058,0.362903225806452,0.365853658536585,0.361344537815126,0.355932203389831
Double-Walled_Other-Fuel_5k-12k_1991,,,,,,,0.396449704142012,0.396449704142012,0.396449704142012,0.396449704142012,0.396449704142012,0.396449704142012,0.396449704142012,0.4,0.402439024390244,0.404907975460123,0.407407407407407,0.407407407407407,0.407407407407407,0.417721518987342,0.417721518987342,0.417721518987342,0.417721518987342,0.431372549019608,0.461538461538462,0.453900709219858,0.457142857142857,0.463768115942029,0.463768115942029,0.463235294117647,0.466666666666667,0.459016393442623,0.447368421052632,0.427272727272727,0.37,0.36734693877551
Double-Walled_Other-Fuel_5k-12k_1992,,,,,,,,0.363013698630137,0.363013698630137,0.363013698630137,0.36551724137931,0.36551724137931,0.36551724137931,0.368055555555556,0.370629370629371,0.370629370629371,0.370629370629371,0.375886524822695,0.375886524822695,0.36231884057971,0.36231884057971,0.36231884057971,0.36231884057971,0.367647058823529,0.37037037037037,0.373134328358209,0.37593984962406,0.379032258064516,0.366666666666667,0.347826086956522,0.321100917431193,0.267326732673267,0.260416666666667,0.252631578947368,0.239130434782609,0.222222222222222
Double-Walled_Other-Fuel_5k-12k_1993,,,,,,,,,0.37984496124031,0.385826771653543,0.385826771653543,0.385826771653543,0.385826771653543,0.388888888888889,0.384,0.384,0.384,0.387096774193548,0.387096774193548,0.387096774193548,0.387096774193548,0.390243902439024,0.390243902439024,0.41025641025641,0.4,0.4,0.394736842105263,0.405405405405405,0.375,0.362745098039216,0.362745098039216,0.333333333333333,0.333333333333333,0.296703296703297,0.270588235294118,0.234567901234568
Double-Walled_Other-Fuel_5k-12k_1994,,,,,,,,,,0.316666666666667,0.319327731092437,0.319327731092437,0.319327731092437,0.319327731092437,0.319327731092437,0.319327731092437,0.319327731092437,0.319327731092437,0.319327731092437,0.322033898305085,0.322033898305085,0.316239316239316,0.324561403508772,0.327433628318584,0.327102803738318,0.310679611650485,0.310679611650485,0.310679611650485,0.310679611650485,0.25531914893617,0.239130434782609,0.241758241758242,0.206896551724138,0.170731707317073,0.139240506329114,0.142857142857143
Double-Walled_Other-Fuel_5k-12k_1995,,,,,,,,,,,0.316546762589928,0.321167883211679,0.321167883211679,0.321167883211679,0.323529411764706,0.323529411764706,0.323529411764706,0.323529411764706,0.328358208955224,0.330827067669173,0.333333333333333,0.338461538461539,0.338461538461539,0.338461538461539,0.346456692913386,0.352,0.352,0.354838709677419,0.363636363636364,0.347457627118644,0.339130434782609,0.345132743362832,0.295238095238095,0.288461538461538,0.288461538461538,0.212765957446809
Double-Walled_Other-Fuel_5k-12k_1996,,,,,,,,,,,,0.446428571428571,0.446428571428571,0.446428571428571,0.446428571428571,0.446428571428571,0.446428571428571,0.446428571428571,0.446428571428571,0.446428571428571,0.446428571428571,0.452830188679245,0.457142857142857,0.466019417475728,0.465346534653465,0.419354838709677,0.23943661971831,0.242857142857143,0.242857142857143,0.242857142857143,0.242857142857143,0.242857142857143,0.208955223880597,0.208955223880597,0.212121212121212,0.161290322580645
Double-Walled_Other-Fuel_5k-12k_1997,,,,,,,,,,,,,0.214285714285714,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.2125,0.2125,0.215189873417722,0.215189873417722,0.215189873417722,0.215189873417722,0.215189873417722,0.215189873417722,0.220779220779221,0.220779220779221,0.223684210526316,0.232876712328767,0.228571428571429,0.212121212121212,0.19047619047619,0.193548387096774,0.180327868852459,0.180327868852459,0.180327868852459
Double-Walled_Other-Fuel_Under-1k_1985,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0909090909090909,0.1,0.1,0.133333333333333,0.133333333333333,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.153846153846154,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.181818181818182,0.2,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.125,0.125
Double-Walled_Other-Fuel_Under-1k_1986,,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.310344827586207,0.285714285714286,0.259259259259259,0.259259259259259,0.230769230769231,0.173913043478261,0.210526315789474,0.166666666666667,0.176470588235294,0.1875,0.1875,0.142857142857143,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0909090909090909,0.0909090909090909,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125
Double-Walled_Other-Fuel_Under-1k_1987,,,0.638297872340426,0.638297872340426,0.638297872340426,0.622222222222222,0.613636363636364,0.613636363636364,0.604651162790698,0.609756097560976,0.578947368421053,0.567567567567568,0.583333333333333,0.580645161290323,0.583333333333333,0.473684210526316,0.473684210526316,0.444444444444444,0.444444444444444,0.411764705882353,0.411764705882353,0.411764705882353,0.375,0.4,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.461538461538462,0.461538461538462,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364
Double-Walled_Other-Fuel_Under-1k_1988,,,,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.420289855072464,0.393939393939394,0.409836065573771,0.389830508474576,0.379310344827586,0.363636363636364,0.35,0.342105263157895,0.333333333333333,0.314285714285714,0.303030303030303,0.310344827586207,0.285714285714286,0.291666666666667,0.318181818181818,0.318181818181818,0.318181818181818,0.318181818181818,0.318181818181818,0.318181818181818,0.333333333333333,0.3,0.3,0.315789473684211,0.315789473684211,0.294117647058824,0.142857142857143
Double-Walled_Other-Fuel_Under-1k_1989,,,,,0.344827586206897,0.344827586206897,0.344827586206897,0.344827586206897,0.321428571428571,0.313725490196078,0.306122448979592,0.260869565217391,0.25,0.219512195121951,0.189189189189189,0.2,0.2,0.181818181818182,0.1875,0.1875,0.193548387096774,0.193548387096774,0.193548387096774,0.193548387096774,0.2,0.172413793103448,0.178571428571429,0.192307692307692,0.192307692307692,0.2,0.208333333333333,0.217391304347826,0.217391304347826,0.217391304347826,0.227272727272727,0.263157894736842
Double-Walled_Other-Fuel_Under-1k_1990,,,,,,0.25,0.25,0.234234234234234,0.224299065420561,0.228571428571429,0.223300970873786,0.222222222222222,0.206185567010309,0.193548387096774,0.2,0.186046511627907,0.178571428571429,0.182926829268293,0.182926829268293,0.185185185185185,0.171052631578947,0.166666666666667,0.157142857142857,0.161764705882353,0.171875,0.17741935483871,0.140350877192982,0.145454545454545,0.150943396226415,0.145833333333333,0.127659574468085,0.133333333333333,0.13953488372093,0.146341463414634,0.15,0.128205128205128
Double-Walled_Other-Fuel_Under-1k_1991,,,,,,,0.277777777777778,0.267605633802817,0.267605633802817,0.271428571428571,0.27536231884058,0.26865671641791,0.245901639344262,0.188679245283019,0.18,0.18,0.163265306122449,0.166666666666667,0.166666666666667,0.148936170212766,0.148936170212766,0.102564102564103,0.108108108108108,0.117647058823529,0.121212121212121,0.09375,0.1,0.103448275862069,0.111111111111111,0.111111111111111,0.111111111111111,0.12,0.12,0.125,0.130434782608696,0.0952380952380952
Double-Walled_Other-Fuel_Under-1k_1992,,,,,,,,0.0645161290322581,0.0655737704918033,0.0666666666666667,0.0677966101694915,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0740740740740741,0.0740740740740741,0.0769230769230769,0.06,0.0625,0.0697674418604651,0.0714285714285714,0.0714285714285714,0.0540540540540541,0.0571428571428571,0.0303030303030303,0.0303030303030303,0.03125,0.0333333333333333,0.0357142857142857,0.0357142857142857
Double-Walled_Other-Fuel_Under-1k_1993,,,,,,,,,0.196428571428571,0.185185185185185,0.185185185185185,0.169811320754717,0.173076923076923,0.195652173913043,0.159090909090909,0.159090909090909,0.166666666666667,0.15,0.128205128205128,0.128205128205128,0.128205128205128,0.131578947368421,0.138888888888889,0.138888888888889,0.121212121212121,0.0967741935483871,0.0967741935483871,0.1,0.103448275862069,0.107142857142857,0.107142857142857,0.0740740740740741,0.0769230769230769,0.0769230769230769,0.04,0.04
Double-Walled_Other-Fuel_Under-1k_1994,,,,,,,,,,0.113636363636364,0.116279069767442,0.119047619047619,0.119047619047619,0.131578947368421,0.131578947368421,0.108108108108108,0.108108108108108,0.108108108108108,0.108108108108108,0.0833333333333333,0.0857142857142857,0.0882352941176471,0.0882352941176471,0.0882352941176471,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.09375,0.09375,0.107142857142857,0.111111111111111,0.115384615384615,0.115384615384615,0.115384615384615,0.08,0.08
Double-Walled_Other-Fuel_Under-1k_1995,,,,,,,,,,,0.137931034482759,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.148148148148148,0.148148148148148,0.148148148148148,0.16,0.16,0.16,0.16,0.16,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.181818181818182,0.181818181818182
Double-Walled_Other-Fuel_Under-1k_1996,,,,,,,,,,,,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.181818181818182,0.19047619047619,0.210526315789474,0.210526315789474,0.210526315789474,0.117647058823529,0.117647058823529,0.117647058823529,0.117647058823529,0.117647058823529,0.125,0.125,0.133333333333333,0.133333333333333,0.133333333333333
Double-Walled_Other-Fuel_Under-1k_1997,,,,,,,,,,,,,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0588235294117647,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0769230769230769,0.0769230769230769,0.0833333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111
Single-Walled_Diesel-Only_12k-25k_1985,0.272935779816514,0.272517321016166,0.272517321016166,0.273781902552204,0.273364485981308,0.274004683840749,0.275534441805226,0.276699029126214,0.273399014778325,0.274111675126904,0.266318537859008,0.273712737127371,0.26628895184136,0.274390243902439,0.284789644012945,0.287162162162162,0.289115646258503,0.293103448275862,0.289198606271777,0.290322580645161,0.277372262773723,0.277153558052434,0.276515151515151,0.275193798449612,0.280632411067194,0.285140562248996,0.288065843621399,0.296610169491525,0.299145299145299,0.304347826086957,0.305676855895197,0.316742081447964,0.316742081447964,0.325581395348837,0.33175355450237,0.334928229665072
Single-Walled_Diesel-Only_12k-25k_1986,,0.170149253731343,0.170658682634731,0.170658682634731,0.172205438066465,0.173780487804878,0.175384615384615,0.177570093457944,0.173076923076923,0.173333333333333,0.179310344827586,0.181184668989547,0.177304964539007,0.173913043478261,0.169811320754717,0.173745173745174,0.175097276264591,0.1699604743083,0.170634920634921,0.168674698795181,0.171428571428571,0.169421487603306,0.170124481327801,0.170833333333333,0.168776371308017,0.170212765957447,0.167381974248927,0.169565217391304,0.176470588235294,0.180555555555556,0.184834123222749,0.1875,0.194029850746269,0.204188481675393,0.206349206349206,0.206349206349206
Single-Walled_Diesel-Only_12k-25k_1987,,,0.293064876957494,0.274826789838337,0.275058275058275,0.27122641509434,0.255474452554745,0.251231527093596,0.234256926952141,0.223958333333333,0.216,0.2,0.201117318435754,0.204610951008646,0.199367088607595,0.198697068403909,0.197368421052632,0.193103448275862,0.186619718309859,0.186379928315412,0.188405797101449,0.191176470588235,0.192452830188679,0.194656488549618,0.193050193050193,0.193798449612403,0.194444444444444,0.198380566801619,0.201646090534979,0.204166666666667,0.211206896551724,0.216814159292035,0.220720720720721,0.227906976744186,0.227906976744186,0.227906976744186
Single-Walled_Diesel-Only_12k-25k_1988,,,,0.126520681265207,0.126829268292683,0.126829268292683,0.127764127764128,0.128712871287129,0.130653266331658,0.131979695431472,0.134020618556701,0.134715025906736,0.135770234986945,0.141304347826087,0.147727272727273,0.151162790697674,0.152492668621701,0.152941176470588,0.154302670623145,0.156156156156156,0.160990712074303,0.156050955414013,0.159609120521173,0.162790697674419,0.147260273972603,0.147368421052632,0.144876325088339,0.145907473309609,0.146428571428571,0.14963503649635,0.150735294117647,0.152416356877323,0.155893536121673,0.157692307692308,0.158301158301158,0.159533073929961
Single-Walled_Diesel-Only_12k-25k_1989,,,,,0.105691056910569,0.106267029972752,0.106267029972752,0.106267029972752,0.106267029972752,0.106267029972752,0.104683195592286,0.104683195592286,0.103351955307263,0.100864553314121,0.0979228486646884,0.0996978851963746,0.1,0.10062893081761,0.101910828025478,0.101910828025478,0.102893890675241,0.103225806451613,0.103896103896104,0.106312292358804,0.103806228373702,0.101754385964912,0.0938628158844765,0.0945454545454546,0.0962962962962963,0.0981132075471698,0.10077519379845,0.10077519379845,0.1015625,0.102766798418972,0.104417670682731,0.105263157894737
Single-Walled_Diesel-Only_12k-25k_1990,,,,,,0.151515151515152,0.151515151515152,0.151515151515152,0.152224824355972,0.153301886792453,0.153301886792453,0.155502392344498,0.15347721822542,0.154963680387409,0.157248157248157,0.153465346534653,0.151741293532338,0.153266331658291,0.154040404040404,0.152284263959391,0.153846153846154,0.154046997389034,0.155263157894737,0.156498673740053,0.155913978494624,0.157181571815718,0.161111111111111,0.163380281690141,0.165714285714286,0.169096209912536,0.171091445427729,0.173134328358209,0.175226586102719,0.176829268292683,0.17737003058104,0.179012345679012
Single-Walled_Diesel-Only_12k-25k_1991,,,,,,,0.13946587537092,0.139817629179331,0.139817629179331,0.140672782874618,0.140672782874618,0.138888888888889,0.136645962732919,0.1375,0.135220125786164,0.13015873015873,0.122186495176849,0.122977346278317,0.117263843648208,0.115131578947368,0.109634551495017,0.111864406779661,0.111864406779661,0.113013698630137,0.107266435986159,0.109154929577465,0.110320284697509,0.111111111111111,0.113138686131387,0.114391143911439,0.116981132075472,0.11787072243346,0.11969111969112,0.12015503875969,0.12156862745098,0.122047244094488
Single-Walled_Diesel-Only_12k-25k_1992,,,,,,,,0.142307692307692,0.145669291338583,0.145669291338583,0.145669291338583,0.146245059288538,0.146245059288538,0.146825396825397,0.144,0.144578313253012,0.145161290322581,0.14344262295082,0.144628099173554,0.139830508474576,0.140425531914894,0.141025641025641,0.137931034482759,0.139130434782609,0.139737991266376,0.139737991266376,0.140969162995595,0.140969162995595,0.142222222222222,0.142857142857143,0.143497757847534,0.145454545454545,0.148148148148148,0.150234741784038,0.150234741784038,0.150234741784038
