panel_id,panel_year,n_active,sw,fac_mixed,age_rank,cap_rank,is_oldest,is_smallest
53302_TX,1987,2,TRUE,FALSE,0,1,FALSE,FALSE
53310_TX,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
53338_TX,1990,3,TRUE,FALSE,1,0.5,TRUE,TRUE
53396_TX,1993,2,TRUE,FALSE,0.5,0,TRUE,TRUE
5348_ME,1989,2,TRUE,FALSE,0,1,FALSE,FALSE
53517_TX,1991,3,TRUE,FALSE,0,0,FALSE,TRUE
5351_CO,1993,2,TRUE,TRUE,1,1,TRUE,FALSE
53576_TX,1999,4,TRUE,FALSE,0,0,FALSE,TRUE
53601_TX,1994,3,TRUE,FALSE,0.5,0.25,TRUE,TRUE
53616_TX,1987,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5361_ME,1990,3,TRUE,FALSE,0,1,FALSE,FALSE
53624_TX,1991,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5363_CO,2014,5,TRUE,TRUE,1,0,TRUE,TRUE
5364_LA,1986,2,TRUE,FALSE,1,1,TRUE,FALSE
5364_LA,1995,3,TRUE,FALSE,1,0,TRUE,TRUE
53669_TX,1987,3,TRUE,FALSE,0.5,1,TRUE,FALSE
53679_TX,1985,4,TRUE,FALSE,0.5,0.5,TRUE,TRUE
53700_TX,1990,2,TRUE,FALSE,0,0.5,FALSE,TRUE
53729_TX,1997,3,TRUE,FALSE,1,0,TRUE,TRUE
53736_TX,1991,22,TRUE,FALSE,0.5,0.0952380952380952,TRUE,TRUE
53760_TX,1986,4,TRUE,FALSE,0.333333333333333,1,FALSE,FALSE
53774_TX,1996,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
53775_TX,1997,4,TRUE,FALSE,0.5,0,TRUE,TRUE
53776_TX,1997,5,TRUE,FALSE,0.5,0,TRUE,TRUE
53791_TX,1997,4,TRUE,FALSE,0.5,0,TRUE,TRUE
53792_TX,1997,5,TRUE,FALSE,0.5,0,TRUE,TRUE
53818_TX,1990,7,TRUE,FALSE,1,0.25,TRUE,FALSE
53828_TX,1993,4,TRUE,FALSE,1,0.333333333333333,TRUE,TRUE
53834_TX,1993,3,TRUE,FALSE,0.5,0.25,TRUE,TRUE
53843_TX,1993,3,TRUE,FALSE,1,0.5,TRUE,TRUE
53876_TX,1988,4,TRUE,FALSE,0.5,0.333333333333333,TRUE,FALSE
5388_LA,1993,3,TRUE,FALSE,0.5,0,TRUE,TRUE
53897_TX,1999,4,TRUE,FALSE,0.5,0,TRUE,TRUE
53899_TX,2011,4,TRUE,FALSE,0,0.333333333333333,FALSE,FALSE
5390_LA,1986,3,TRUE,FALSE,0.75,0.5,TRUE,FALSE
5391_ME,2004,3,FALSE,FALSE,0,0,FALSE,TRUE
53931_TX,1990,4,TRUE,FALSE,0.5,0.666666666666667,TRUE,FALSE
53964_TX,1994,3,FALSE,TRUE,0.5,1,TRUE,FALSE
5397_ME,1989,3,TRUE,FALSE,1,0,TRUE,TRUE
54000033_AR,1989,5,TRUE,FALSE,0.5,0.25,TRUE,FALSE
54000033_AR,1998,4,TRUE,FALSE,0.5,0,TRUE,TRUE
54000057_AR,1998,8,TRUE,FALSE,0,0.142857142857143,FALSE,FALSE
54000074_AR,1988,2,TRUE,FALSE,0,0,FALSE,TRUE
54000101_AR,1997,3,TRUE,FALSE,1,0,TRUE,TRUE
54000124_AR,1992,6,TRUE,FALSE,0,1,FALSE,FALSE
54000134_AR,1988,3,TRUE,FALSE,1,1,TRUE,FALSE
54000134_AR,1993,2,TRUE,FALSE,0,0,FALSE,TRUE
540101_TN,1992,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
540123_TN,2005,2,TRUE,FALSE,0,1,FALSE,FALSE
54024_TX,2003,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5402681_OK,2016,2,TRUE,FALSE,0,0,FALSE,TRUE
5403885_OK,1990,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5404195_OK,2017,5,TRUE,FALSE,1,0,TRUE,TRUE
54058_TX,1990,3,TRUE,FALSE,0.5,0,TRUE,TRUE
54071_TX,1991,2,TRUE,FALSE,1,0,TRUE,TRUE
5407454_OK,1998,5,TRUE,FALSE,0.125,0,FALSE,TRUE
54074_TX,1989,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5411581_OK,1990,2,TRUE,FALSE,1,1,TRUE,FALSE
54122_TX,1994,8,TRUE,FALSE,0.0714285714285714,0,FALSE,TRUE
5412826_OK,1999,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5413326_OK,2005,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
54133_TX,1987,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5413778_OK,2011,4,FALSE,FALSE,0.5,0.5,TRUE,TRUE
5413778_OK,2020,4,FALSE,FALSE,0.666666666666667,0.5,TRUE,TRUE
54159_TX,1999,10,TRUE,FALSE,0,0,FALSE,TRUE
54165_TX,2000,6,TRUE,FALSE,0.5,0,TRUE,TRUE
54167_TX,1990,4,TRUE,FALSE,1,0.166666666666667,TRUE,TRUE
54167_TX,2008,3,TRUE,FALSE,0.5,1,TRUE,FALSE
54167_TX,2009,3,TRUE,TRUE,0.75,0.5,TRUE,FALSE
54167_TX,2011,2,TRUE,TRUE,1,0,TRUE,TRUE
54178_TX,1988,3,TRUE,FALSE,0,0,FALSE,TRUE
5418_ME,1996,2,TRUE,FALSE,0,1,FALSE,FALSE
54190_TX,1985,4,TRUE,FALSE,0.5,0.666666666666667,TRUE,FALSE
54216_TX,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
54234_TX,1992,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5424_ME,1986,2,TRUE,FALSE,1,0,TRUE,TRUE
54258_TX,2000,4,TRUE,FALSE,0,0,FALSE,TRUE
54271_TX,1995,3,TRUE,FALSE,1,0.5,TRUE,FALSE
54271_TX,1998,2,TRUE,FALSE,1,1,TRUE,FALSE
54290_TX,1994,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
5430041_TN,1992,2,TRUE,FALSE,0,1,FALSE,FALSE
5430051_TN,1998,5,TRUE,FALSE,0,0.5,FALSE,TRUE
54303_TX,1994,4,TRUE,FALSE,0.5,0.166666666666667,TRUE,TRUE
5432_CO,1997,3,FALSE,FALSE,0.5,0.75,TRUE,FALSE
5432_CO,2005,2,FALSE,FALSE,0.5,1,TRUE,FALSE
5441_ME,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
5442_ME,1987,4,TRUE,FALSE,1,1,TRUE,FALSE
5445_LA,2003,2,TRUE,FALSE,0.5,1,TRUE,FALSE
54462_TX,1988,2,TRUE,FALSE,0.5,1,TRUE,FALSE
54463_TX,1995,4,TRUE,FALSE,0.5,0,TRUE,TRUE
54493_TX,1999,8,TRUE,FALSE,0,0,FALSE,TRUE
54501_TX,2006,5,TRUE,FALSE,0.5,0,TRUE,TRUE
5455_ME,1992,4,TRUE,FALSE,0.666666666666667,0.166666666666667,TRUE,TRUE
54587_TX,1989,3,TRUE,FALSE,0.75,0,TRUE,TRUE
54589_TX,1989,3,TRUE,FALSE,1,0,TRUE,TRUE
54589_TX,1992,2,TRUE,FALSE,0,0.5,FALSE,TRUE
54606_TX,1994,5,TRUE,FALSE,0.5,0,TRUE,TRUE
54615_TX,2002,4,TRUE,FALSE,0.5,0,TRUE,TRUE
54647_TX,1987,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
54741_TX,1999,6,TRUE,FALSE,1,0,TRUE,TRUE
54744_TX,1994,4,TRUE,FALSE,0,0,FALSE,TRUE
54798_TX,1993,3,TRUE,FALSE,0,0,FALSE,TRUE
54799_TX,1993,2,TRUE,FALSE,1,0.5,TRUE,TRUE
54803_TX,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
54809_TX,1989,5,TRUE,FALSE,0.5,0.25,TRUE,FALSE
54813_TX,1999,6,TRUE,FALSE,0.3,0.1,FALSE,TRUE
54814_TX,1990,7,TRUE,FALSE,0.5,0,FALSE,TRUE
54823_TX,1986,17,TRUE,FALSE,0.90625,0.34375,TRUE,FALSE
54823_TX,1993,10,TRUE,FALSE,1,0,TRUE,TRUE
54823_TX,2008,2,TRUE,FALSE,0.5,0,TRUE,TRUE
54825_TX,1990,4,TRUE,FALSE,0.5,0,TRUE,TRUE
54832_TX,1997,5,TRUE,FALSE,0.875,0,TRUE,TRUE
54836_TX,2001,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5485_CO,1992,3,TRUE,FALSE,0.5,1,TRUE,FALSE
5485_CO,1993,2,TRUE,FALSE,0.5,0,TRUE,TRUE
54865_TX,1988,5,TRUE,FALSE,0.5,0.625,TRUE,FALSE
54877_TX,1999,6,TRUE,FALSE,0.7,0.1,TRUE,TRUE
54889_TX,1998,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
54895_TX,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
54896_TX,1988,2,TRUE,FALSE,0.5,0,TRUE,TRUE
54906_TX,1993,9,TRUE,FALSE,1,0,TRUE,TRUE
54906_TX,1997,8,TRUE,FALSE,0.571428571428571,0,FALSE,TRUE
54906_TX,1986,9,TRUE,FALSE,0.8125,0.0625,TRUE,TRUE
54909_TX,1986,2,TRUE,FALSE,1,0,TRUE,TRUE
54936_TX,1996,4,TRUE,FALSE,0.5,0,TRUE,TRUE
54971_TX,1989,2,TRUE,FALSE,0.5,1,TRUE,FALSE
54973_TX,1997,2,TRUE,FALSE,0,0.5,FALSE,TRUE
54993_TX,1998,4,TRUE,FALSE,0.5,0.666666666666667,TRUE,FALSE
55000008_AR,1991,4,TRUE,FALSE,0.5,0.166666666666667,TRUE,TRUE
55000008_AR,1992,3,TRUE,FALSE,0.5,0,TRUE,TRUE
55000022_AR,1996,4,TRUE,FALSE,1,0.166666666666667,TRUE,TRUE
55000042_AR,1988,3,TRUE,FALSE,1,0,TRUE,TRUE
55000042_AR,1998,2,TRUE,FALSE,1,0,TRUE,TRUE
55000044_AR,2000,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
55000052_AR,1999,4,TRUE,FALSE,1,0.5,TRUE,TRUE
5500143_OK,1992,4,TRUE,FALSE,1,0,TRUE,TRUE
5500147_OK,1993,4,TRUE,FALSE,0.833333333333333,0,TRUE,TRUE
5500150_OK,1989,7,TRUE,FALSE,1,0,TRUE,TRUE
5500151_OK,1992,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5500154_OK,1989,5,TRUE,FALSE,1,0,TRUE,TRUE
5500264_OK,2011,3,TRUE,FALSE,0.25,0.5,FALSE,TRUE
5500407_OK,1991,2,TRUE,FALSE,1,0,TRUE,TRUE
5500508_OK,1987,2,TRUE,FALSE,0.5,0,TRUE,TRUE
5500630_OK,1994,2,TRUE,FALSE,0.5,0,TRUE,TRUE
5500725_OK,2008,3,TRUE,FALSE,0.5,0.75,TRUE,FALSE
5500727_OK,2019,2,TRUE,FALSE,0.5,0,TRUE,TRUE
5500836_OK,2002,4,TRUE,FALSE,1,0,TRUE,TRUE
550086_TN,1996,3,TRUE,FALSE,0.5,1,TRUE,FALSE
5500904_OK,1995,3,TRUE,FALSE,0,1,FALSE,FALSE
5500923_OK,1990,2,TRUE,FALSE,0.5,1,TRUE,FALSE
5500_CO,1997,2,TRUE,FALSE,0.5,1,TRUE,FALSE
5501084_OK,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
5501115_OK,1988,9,TRUE,FALSE,0.375,0.125,FALSE,TRUE
5501222_OK,1986,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
55012_TX,1995,2,TRUE,FALSE,1,0,TRUE,TRUE
5501573_OK,2004,5,TRUE,FALSE,0.5,0,TRUE,TRUE
5501620_OK,2000,3,TRUE,FALSE,1,0,TRUE,TRUE
5501736_OK,1989,2,TRUE,FALSE,0.5,1,TRUE,FALSE
5501761_OK,1990,3,TRUE,FALSE,0,0,FALSE,TRUE
5501860_OK,1994,3,TRUE,FALSE,0.25,1,FALSE,FALSE
5502041_OK,2008,4,TRUE,FALSE,0,0.166666666666667,FALSE,TRUE
5502140_OK,1998,3,TRUE,FALSE,0,1,FALSE,FALSE
5502306_OK,1989,5,TRUE,FALSE,0.5,0,TRUE,TRUE
5502306_OK,1999,4,TRUE,FALSE,0.5,0.166666666666667,TRUE,TRUE
5502481_OK,1991,5,TRUE,FALSE,0.5,0,TRUE,TRUE
5502482_OK,1989,4,TRUE,FALSE,1,0,TRUE,TRUE
5502483_OK,1991,4,TRUE,FALSE,1,0,TRUE,TRUE
5502484_OK,1991,5,TRUE,FALSE,0.625,0,TRUE,TRUE
5502487_OK,1991,5,TRUE,FALSE,0.5,0,TRUE,TRUE
5502487_OK,2006,4,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5502489_OK,1991,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5502490_OK,1991,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5502491_OK,1991,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5502492_OK,1991,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5502766_OK,1999,4,TRUE,FALSE,1,0,TRUE,TRUE
55027_TX,1990,6,TRUE,FALSE,0.6,0.2,FALSE,TRUE
5502810_OK,1991,5,TRUE,FALSE,0.875,0,TRUE,TRUE
5502811_OK,1991,2,TRUE,FALSE,0.5,0,TRUE,TRUE
5502899_OK,1995,4,TRUE,TRUE,1,0.333333333333333,TRUE,FALSE
5502937_OK,1994,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5502940_OK,2018,2,FALSE,FALSE,0.5,0,TRUE,TRUE
5503179_OK,1997,4,TRUE,FALSE,0.5,0.166666666666667,TRUE,TRUE
55035_TX,2019,3,TRUE,TRUE,1,0.5,TRUE,TRUE
5503659_OK,1989,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5503680_OK,1990,5,TRUE,FALSE,0,0,FALSE,TRUE
5503688_OK,1995,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5504081_OK,1991,7,TRUE,FALSE,1,0.166666666666667,TRUE,FALSE
5504082_OK,1995,4,TRUE,FALSE,1,0,TRUE,TRUE
5504099_OK,1991,2,TRUE,FALSE,1,0,TRUE,TRUE
5504141_OK,1989,2,TRUE,FALSE,1,0,TRUE,TRUE
5504349_OK,1999,3,TRUE,FALSE,0,0,FALSE,TRUE
5504351_OK,2007,3,TRUE,FALSE,0,0,FALSE,TRUE
5504352_OK,1998,3,TRUE,FALSE,0,0,FALSE,TRUE
5504364_OK,1988,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5504389_OK,1987,3,TRUE,FALSE,0.25,0.5,FALSE,TRUE
5504605_OK,1990,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5504785_OK,2004,2,TRUE,FALSE,1,0,TRUE,TRUE
5504850_OK,1987,14,TRUE,FALSE,0.0384615384615385,0.0384615384615385,FALSE,TRUE
5504850_OK,1989,13,TRUE,FALSE,0,0,FALSE,TRUE
5505111_OK,1998,4,TRUE,FALSE,1,0,TRUE,TRUE
5505115_OK,2005,3,TRUE,FALSE,0.75,0,TRUE,TRUE
5505165_OK,1992,3,TRUE,FALSE,1,0,TRUE,TRUE
5505198_OK,1985,2,TRUE,FALSE,1,0,TRUE,TRUE
5505284_OK,1991,2,TRUE,FALSE,0.5,0,TRUE,TRUE
5505319_OK,1997,4,TRUE,FALSE,0.5,0.666666666666667,TRUE,FALSE
5505321_OK,1997,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5505326_OK,1998,3,TRUE,FALSE,0.75,0.25,TRUE,TRUE
5505326_OK,2001,2,TRUE,FALSE,1,0,TRUE,TRUE
5505330_OK,2000,3,TRUE,FALSE,0,0,FALSE,TRUE
5505350_OK,1990,3,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5505351_OK,1993,3,TRUE,FALSE,1,1,TRUE,FALSE
5505370_OK,1990,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5505429_OK,1999,4,TRUE,FALSE,0,0,FALSE,TRUE
5505488_OK,1998,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5505714_OK,2015,3,TRUE,FALSE,0.5,0.75,TRUE,FALSE
5505945_OK,1991,3,TRUE,TRUE,0.75,0,TRUE,TRUE
5506076_OK,1989,2,TRUE,FALSE,0,0,FALSE,TRUE
5506199_OK,1992,5,TRUE,FALSE,0.25,0.125,FALSE,TRUE
5506199_OK,1998,4,TRUE,FALSE,0.666666666666667,0,FALSE,TRUE
5506298_OK,2007,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5506465_OK,1998,3,TRUE,FALSE,1,0,TRUE,TRUE
5506479_OK,1994,4,TRUE,TRUE,1,0,TRUE,TRUE
5506691_OK,1998,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5506691_OK,2008,2,TRUE,FALSE,1,1,TRUE,FALSE
5507414_OK,1987,2,TRUE,FALSE,1,1,TRUE,FALSE
5507655_OK,2008,3,TRUE,FALSE,1,0.75,TRUE,FALSE
55076_TX,1993,2,TRUE,FALSE,1,1,TRUE,FALSE
5507768_OK,1988,6,TRUE,FALSE,0.7,0,TRUE,TRUE
5507768_OK,1997,5,TRUE,FALSE,0.75,0.5,TRUE,FALSE
5507768_OK,1999,4,TRUE,FALSE,0.833333333333333,0,TRUE,TRUE
5507777_OK,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
5507899_OK,1998,4,TRUE,FALSE,0.666666666666667,0,TRUE,TRUE
5507946_OK,1998,4,TRUE,FALSE,0.833333333333333,0.333333333333333,TRUE,FALSE
5507987_OK,1988,3,TRUE,FALSE,0,0,FALSE,TRUE
5508073_OK,2009,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5508103_OK,1987,10,TRUE,FALSE,0.888888888888889,0.111111111111111,TRUE,FALSE
5508120_OK,1985,140,TRUE,FALSE,0.848920863309353,0.0143884892086331,FALSE,FALSE
5508120_OK,1986,141,TRUE,FALSE,0.160714285714286,0.15,FALSE,FALSE
5508120_OK,1997,107,TRUE,TRUE,0.825471698113208,0.0330188679245283,FALSE,FALSE
5508120_OK,2012,98,TRUE,TRUE,0.27319587628866,0.747422680412371,FALSE,FALSE
5508120_OK,2014,97,TRUE,TRUE,0.3125,0.640625,FALSE,FALSE
5508203_OK,2002,5,TRUE,FALSE,1,0,TRUE,TRUE
5508206_OK,1999,5,TRUE,FALSE,0.75,0,TRUE,TRUE
5508220_OK,2000,5,TRUE,FALSE,1,0,TRUE,TRUE
5508392_OK,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
5508431_OK,2006,5,TRUE,FALSE,0.5,0,TRUE,TRUE
5508620_OK,1998,4,TRUE,FALSE,1,0,TRUE,TRUE
5508620_OK,2002,3,TRUE,FALSE,1,0,TRUE,TRUE
5508675_OK,1999,3,TRUE,FALSE,0.5,0,TRUE,TRUE
55086_TX,2001,3,TRUE,FALSE,0.75,0.25,TRUE,TRUE
5508841_OK,1991,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5508902_OK,1992,2,TRUE,FALSE,1,0,TRUE,TRUE
5509063_OK,2019,4,TRUE,FALSE,0.666666666666667,0.166666666666667,TRUE,TRUE
5509084_OK,2008,3,TRUE,FALSE,0,1,FALSE,FALSE
5509093_OK,1993,4,TRUE,FALSE,0.5,0.333333333333333,TRUE,FALSE
5509136_OK,1991,17,TRUE,TRUE,0.75,0.28125,FALSE,FALSE
5509136_OK,2005,14,FALSE,TRUE,0.0769230769230769,0.807692307692308,FALSE,FALSE
5509136_OK,2006,13,FALSE,TRUE,0.0416666666666667,0.25,FALSE,FALSE
5509166_OK,2000,22,TRUE,FALSE,0,0.0476190476190476,FALSE,FALSE
5509166_OK,2018,2,TRUE,TRUE,1,1,TRUE,FALSE
5509183_OK,1989,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5509343_OK,2005,9,TRUE,FALSE,0.5,0,TRUE,TRUE
5509477_OK,1993,6,TRUE,FALSE,0.5,0,TRUE,TRUE
5509477_OK,1995,5,TRUE,FALSE,0.5,0,TRUE,TRUE
5509773_OK,1997,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5509784_OK,1991,2,TRUE,FALSE,1,0,TRUE,TRUE
5509787_OK,1998,3,TRUE,FALSE,0.75,0.75,TRUE,FALSE
5509886_OK,1996,2,TRUE,FALSE,0.5,0,TRUE,TRUE
5510440_OK,1992,2,TRUE,FALSE,1,0,TRUE,TRUE
5510442_OK,1999,2,TRUE,TRUE,0.5,0,TRUE,TRUE
5510447_OK,1999,3,TRUE,FALSE,1,1,TRUE,FALSE
5510447_OK,2002,2,TRUE,FALSE,1,0.5,TRUE,TRUE
5510474_OK,1998,7,FALSE,TRUE,0.0833333333333333,0.666666666666667,FALSE,FALSE
5510474_OK,1999,8,FALSE,TRUE,0.285714285714286,0.642857142857143,FALSE,FALSE
55105_TX,1999,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5510723_OK,1993,3,TRUE,FALSE,0.5,0,TRUE,TRUE
5510991_OK,1993,5,TRUE,FALSE,0,0,FALSE,TRUE
5510991_OK,2013,4,FALSE,TRUE,0.666666666666667,0.166666666666667,FALSE,TRUE
5511130_OK,1988,4,TRUE,FALSE,0.5,0.666666666666667,TRUE,FALSE
5511567_OK,1995,3,TRUE,FALSE,1,0.25,TRUE,TRUE
5512270_OK,1996,2,TRUE,FALSE,1,0,TRUE,TRUE
5512392_OK,1994,3,TRUE,FALSE,0.5,0.75,TRUE,FALSE
5512811_OK,2006,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5512948_OK,2020,4,TRUE,FALSE,0.166666666666667,0.666666666666667,FALSE,FALSE
5513151_OK,1995,5,TRUE,FALSE,0.5,0.375,TRUE,TRUE
5513270_OK,1993,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5513410_OK,1998,3,TRUE,FALSE,0.5,1,TRUE,FALSE
5513667_OK,1998,2,TRUE,FALSE,0.5,0,TRUE,TRUE
5513_CO,1989,3,TRUE,FALSE,1,0,TRUE,TRUE
55177_TX,1990,2,TRUE,FALSE,1,0.5,TRUE,TRUE
5520800_OK,2016,3,FALSE,FALSE,0.5,0.5,TRUE,TRUE
5520995_OK,2002,2,FALSE,FALSE,1,0,TRUE,TRUE
5521462_OK,2018,2,FALSE,FALSE,0,0.5,FALSE,TRUE
55234_TX,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
55240_TX,1994,4,TRUE,FALSE,0.666666666666667,0.5,FALSE,FALSE
55241_TX,1991,2,TRUE,FALSE,0,0,FALSE,TRUE
55270_TX,1998,4,TRUE,FALSE,0,0,FALSE,TRUE
55291_TX,1989,2,TRUE,FALSE,1,0.5,TRUE,TRUE
55291_TX,1990,2,TRUE,FALSE,1,1,TRUE,FALSE
55303_TX,1990,4,TRUE,FALSE,0,0,FALSE,TRUE
55314_TX,1985,2,TRUE,FALSE,1,0,TRUE,TRUE
55335_TX,1998,2,TRUE,TRUE,1,0.5,TRUE,TRUE
55351_TX,1994,3,TRUE,FALSE,1,0.5,TRUE,TRUE
55371_TX,1989,2,TRUE,FALSE,0.5,0.5,TRUE,TRUE
5538_ME,1988,2,TRUE,FALSE,0,1,FALSE,FALSE
55395_TX,1990,5,TRUE,FALSE,0,0,FALSE,TRUE
55416_TX,1987,4,TRUE,FALSE,0.5,0,TRUE,TRUE
55428_TX,1993,3,TRUE,TRUE,1,0,TRUE,TRUE
55457_TX,1990,2,TRUE,FALSE,1,0,TRUE,TRUE
5545_LA,1993,2,TRUE,FALSE,0.5,0,TRUE,TRUE
55463_TX,1995,3,TRUE,FALSE,0.5,1,TRUE,FALSE
55498_TX,2009,4,FALSE,FALSE,1,0,TRUE,TRUE
55501_TX,1989,4,TRUE,FALSE,1,0.333333333333333,TRUE,TRUE
55504_TX,1990,7,TRUE,FALSE,0.833333333333333,0,TRUE,TRUE
55510_TX,2003,4,TRUE,FALSE,0,0,FALSE,TRUE
55530_TX,2004,5,FALSE,FALSE,1,0.5,TRUE,FALSE
55532_TX,1990,8,TRUE,FALSE,0.142857142857143,0,FALSE,TRUE
55535_TX,1990,2,TRUE,FALSE,1,1,TRUE,FALSE
55547_TX,1990,2,TRUE,FALSE,0,1,FALSE,FALSE
5555_ME,1991,2,TRUE,FALSE,1,1,TRUE,FALSE
5556761_OK,2020,6,FALSE,FALSE,0.7,0.8,TRUE,FALSE
55585_TX,1988,8,TRUE,FALSE,0.857142857142857,0.0714285714285714,TRUE,TRUE
55639_TX,1990,3,TRUE,FALSE,0.5,0,TRUE,TRUE
55644_TX,1991,3,TRUE,FALSE,0,0.5,FALSE,FALSE
5580_ME,1989,2,TRUE,FALSE,0.5,0,TRUE,TRUE
55833_TX,2006,4,TRUE,TRUE,0.5,0,TRUE,TRUE
55839_TX,1987,2,TRUE,FALSE,0.5,0,TRUE,TRUE
55853_TX,1992,5,TRUE,FALSE,0.875,0.375,TRUE,FALSE
55853_TX,1998,4,TRUE,FALSE,0,0.333333333333333,FALSE,FALSE
55853_TX,2001,3,TRUE,FALSE,0.5,0,FALSE,TRUE
55858_TX,2002,3,TRUE,FALSE,0.5,0,FALSE,TRUE
55859_TX,1992,2,TRUE,FALSE,1,0,TRUE,TRUE
55862_TX,1990,4,TRUE,FALSE,0.666666666666667,1,FALSE,FALSE
55864_TX,1994,3,TRUE,FALSE,0.75,0,TRUE,TRUE
55867_TX,1994,3,TRUE,FALSE,0.75,0,TRUE,TRUE
55875_TX,1986,6,TRUE,FALSE,0.8,1,TRUE,FALSE
55876_TX,1986,3,TRUE,FALSE,0.75,1,TRUE,FALSE
55884_TX,1996,3,TRUE,FALSE,1,0,TRUE,TRUE
55884_TX,1988,2,TRUE,FALSE,1,1,TRUE,FALSE
55969_TX,1987,3,TRUE,FALSE,0.5,1,TRUE,FALSE
55981_TX,1992,4,TRUE,FALSE,1,0,TRUE,TRUE
55_LA,1995,2,TRUE,FALSE,0,1,FALSE,FALSE
55_LA,2003,2,FALSE,TRUE,0,1,FALSE,FALSE
55_LA,2009,2,FALSE,TRUE,0,1,FALSE,FALSE
55_LA,2019,2,TRUE,TRUE,1,0,TRUE,TRUE
56000011_AR,1989,2,TRUE,FALSE,0,0,FALSE,TRUE
56000119_AR,1994,2,TRUE,FALSE,0.5,1,TRUE,FALSE
56001517_AR,2014,3,TRUE,FALSE,0.5,0.25,TRUE,TRUE
5601291_OK,2017,2,TRUE,FALSE,0,0,FALSE,TRUE
5601642_OK,1990,3,TRUE,FALSE,0.75,0.25,TRUE,TRUE
5604232_OK,1998,4,TRUE,FALSE,1,0,TRUE,TRUE
5604624_OK,1986,4,TRUE,FALSE,0.666666666666667,0.166666666666667,TRUE,TRUE
56050_TX,1995,4,TRUE,FALSE,1,0.666666666666667,TRUE,FALSE
5607068_OK,2002,3,TRUE,FALSE,0,0,FALSE,TRUE
5609817_OK,1997,5,TRUE,FALSE,0.25,0.5,FALSE,FALSE
5609817_OK,1998,4,TRUE,FALSE,0,1,FALSE,FALSE
56114_TX,2001,7,TRUE,TRUE,1,0,TRUE,TRUE
56130_TX,1996,4,TRUE,FALSE,0.5,0,TRUE,TRUE
5613169_OK,1998,2,FALSE,FALSE,0.5,0.5,TRUE,TRUE
56131_TX,1996,3,TRUE,FALSE,0.25,0,FALSE,TRUE
56135_TX,1997,3,TRUE,FALSE,1,0,TRUE,TRUE
5613_ME,1990,3,TRUE,FALSE,0.25,0.5,FALSE,FALSE
56141_TX,1996,3,TRUE,FALSE,0.5,0,TRUE,TRUE
56144_TX,1997,3,TRUE,FALSE,0.5,0,TRUE,TRUE
56178_TX,1991,5,TRUE,FALSE,0,0,FALSE,TRUE
56184_TX,1991,5,TRUE,FALSE,0,0,FALSE,TRUE
