panel_id,n_tanks,n_sw,n_dw,n_closed,n_closed_sw,n_closed_dw,any_closed,has_both_types
8360094_TN,2,2,0,0,0,0,0,0
8360134_TN,3,3,0,3,3,0,1,0
8360136_TN,1,1,0,0,0,0,0,0
8360141_TN,2,2,0,0,0,0,0,0
8360146_TN,2,2,0,0,0,0,0,0
8360150_TN,5,5,0,1,1,0,1,0
8360156_TN,2,2,0,2,2,0,1,0
8360161_TN,4,4,0,4,4,0,1,0
8360162_TN,3,3,0,3,3,0,1,0
8360166_TN,3,3,0,0,0,0,0,0
8360167_TN,1,1,0,1,1,0,1,0
8360169_TN,3,3,0,3,3,0,1,0
8380012_TN,2,2,0,0,0,0,0,0
8380026_TN,4,3,1,0,0,0,0,1
8380029_TN,3,3,0,0,0,0,0,0
8380034_TN,1,1,0,0,0,0,0,0
8380039_TN,3,3,0,0,0,0,0,0
8380054_TN,3,3,0,3,3,0,1,0
8380058_TN,1,1,0,0,0,0,0,0
8380059_TN,3,3,0,0,0,0,0,0
8380060_TN,4,4,0,0,0,0,0,0
8380070_TN,2,2,0,0,0,0,0,0
8380101_TN,1,1,0,0,0,0,0,0
8380105_TN,4,4,0,0,0,0,0,0
8390004_TN,4,4,0,0,0,0,0,0
8390018_TN,1,1,0,1,1,0,1,0
8390038_TN,1,1,0,1,1,0,1,0
8390071_TN,3,3,0,0,0,0,0,0
8390092_TN,5,2,3,0,0,0,0,1
8390108_TN,1,1,0,1,1,0,1,0
8390116_TN,2,2,0,0,0,0,0,0
8390120_TN,2,2,0,2,2,0,1,0
8390130_TN,1,1,0,0,0,0,0,0
8390133_TN,3,3,0,3,3,0,1,0
8390140_TN,2,2,0,0,0,0,0,0
8390141_TN,3,3,0,3,3,0,1,0
8390144_TN,2,2,0,0,0,0,0,0
8390146_TN,3,3,0,0,0,0,0,0
8490061_TN,1,1,0,1,1,0,1,0
8490078_TN,1,1,0,0,0,0,0,0
8490087_TN,3,3,0,0,0,0,0,0
8490108_TN,1,1,0,0,0,0,0,0
8490118_TN,4,4,0,0,0,0,0,0
8490140_TN,3,3,0,0,0,0,0,0
8490149_TN,4,4,0,4,4,0,1,0
8490154_TN,1,1,0,0,0,0,0,0
8550009_TN,3,3,0,3,3,0,1,0
8550030_TN,3,3,0,0,0,0,0,0
8550041_TN,2,2,0,2,2,0,1,0
8550042_TN,1,1,0,1,1,0,1,0
8550043_TN,2,2,0,0,0,0,0,0
8550054_TN,3,3,0,0,0,0,0,0
8550091_TN,3,3,0,0,0,0,0,0
8550122_TN,2,2,0,2,2,0,1,0
8550147_TN,5,2,3,0,0,0,0,1
8570006_TN,5,5,0,0,0,0,0,0
8570032_TN,1,1,0,0,0,0,0,0
8570039_TN,6,6,0,6,6,0,1,0
8570042_TN,5,5,0,5,5,0,1,0
8570047_TN,4,4,0,4,4,0,1,0
8570051_TN,3,3,0,0,0,0,0,0
8570082_TN,1,1,0,0,0,0,0,0
8570086_TN,4,4,0,4,4,0,1,0
8570104_TN,2,2,0,2,2,0,1,0
8570122_TN,4,4,0,1,1,0,1,0
8570152_TN,4,3,1,3,3,0,1,1
8570155_TN,4,4,0,0,0,0,0,0
8570189_TN,1,1,0,0,0,0,0,0
8570206_TN,1,1,0,0,0,0,0,0
8570283_TN,1,1,0,1,1,0,1,0
8570304_TN,3,3,0,0,0,0,0,0
8570307_TN,2,2,0,0,0,0,0,0
8570347_TN,4,4,0,0,0,0,0,0
8570355_TN,2,2,0,0,0,0,0,0
8570359_TN,1,1,0,1,1,0,1,0
8570386_TN,2,1,1,0,0,0,0,1
8570409_TN,3,3,0,0,0,0,0,0
8570415_TN,1,1,0,0,0,0,0,0
8570421_TN,1,1,0,0,0,0,0,0
8570434_TN,4,4,0,4,4,0,1,0
8570451_TN,5,5,0,0,0,0,0,0
8570455_TN,5,5,0,0,0,0,0,0
8570460_TN,2,2,0,0,0,0,0,0
8570467_TN,2,1,1,0,0,0,0,1
8570468_TN,1,1,0,0,0,0,0,0
8570470_TN,4,4,0,0,0,0,0,0
8570471_TN,2,2,0,0,0,0,0,0
8570474_TN,2,2,0,0,0,0,0,0
8570475_TN,5,5,0,5,5,0,1,0
8570481_TN,3,3,0,3,3,0,1,0
8570487_TN,4,4,0,4,4,0,1,0
8570488_TN,5,5,0,5,5,0,1,0
8570497_TN,3,3,0,0,0,0,0,0
8570498_TN,1,1,0,0,0,0,0,0
8570499_TN,3,3,0,0,0,0,0,0
8570500_TN,3,3,0,0,0,0,0,0
8570503_TN,3,3,0,0,0,0,0,0
8570504_TN,3,1,2,0,0,0,0,1
8570505_TN,3,3,0,0,0,0,0,0
8570506_TN,1,1,0,0,0,0,0,0
8840002_TN,3,3,0,0,0,0,0,0
8840007_TN,1,1,0,0,0,0,0,0
8840045_TN,2,2,0,0,0,0,0,0
8840053_TN,4,4,0,0,0,0,0,0
8840054_TN,4,4,0,4,4,0,1,0
8840063_TN,3,3,0,0,0,0,0,0
8840067_TN,3,3,0,3,3,0,1,0
8840072_TN,2,2,0,0,0,0,0,0
8840080_TN,3,3,0,0,0,0,0,0
8840104_TN,1,1,0,1,1,0,1,0
8840149_TN,5,5,0,0,0,0,0,0
8840151_TN,2,2,0,2,2,0,1,0
8840154_TN,3,3,0,0,0,0,0,0
8840155_TN,3,3,0,0,0,0,0,0
8840158_TN,2,2,0,0,0,0,0,0
8840160_TN,3,3,0,0,0,0,0,0
8840161_TN,2,2,0,0,0,0,0,0
900305_TN,6,4,2,2,0,2,1,1
900470_TN,1,1,0,1,1,0,1,0
9790096_TN,2,2,0,0,0,0,0,0
9790197_TN,1,1,0,1,1,0,1,0
9790231_TN,2,2,0,2,2,0,1,0
9790233_TN,3,3,0,0,0,0,0,0
9790237_TN,1,1,0,0,0,0,0,0
9790299_TN,1,1,0,0,0,0,0,0
9790324_TN,1,1,0,0,0,0,0,0
9790358_TN,2,2,0,0,0,0,0,0
9790380_TN,2,2,0,0,0,0,0,0
9790435_TN,1,1,0,0,0,0,0,0
9790437_TN,1,1,0,1,1,0,1,0
9790509_TN,2,2,0,1,1,0,1,0
9790547_TN,3,3,0,0,0,0,0,0
9790548_TN,3,3,0,3,3,0,1,0
9790560_TN,1,1,0,1,1,0,1,0
9790586_TN,4,1,2,0,0,0,0,1
9790645_TN,1,1,0,1,1,0,1,0
9790700_TN,4,4,0,0,0,0,0,0
9790723_TN,1,1,0,0,0,0,0,0
9790814_TN,4,4,0,4,4,0,1,0
9790827_TN,3,3,0,0,0,0,0,0
9790921_TN,1,1,0,0,0,0,0,0
9790965_TN,3,3,0,0,0,0,0,0
9790966_TN,5,5,0,0,0,0,0,0
9791038_TN,3,3,0,0,0,0,0,0
9791041_TN,2,2,0,0,0,0,0,0
9791226_TN,3,3,0,0,0,0,0,0
9791241_TN,3,3,0,0,0,0,0,0
9791242_TN,3,3,0,0,0,0,0,0
9791245_TN,2,1,1,0,0,0,0,1
9791363_TN,1,1,0,1,1,0,1,0
9791431_TN,1,1,0,0,0,0,0,0
9791452_TN,3,3,0,0,0,0,0,0
9791463_TN,1,1,0,0,0,0,0,0
9791525_TN,3,3,0,3,3,0,1,0
9791530_TN,2,2,0,0,0,0,0,0
9791637_TN,2,2,0,0,0,0,0,0
9791647_TN,5,5,0,0,0,0,0,0
9791652_TN,3,3,0,0,0,0,0,0
9791850_TN,3,3,0,0,0,0,0,0
9791899_TN,2,2,0,2,2,0,1,0
9791936_TN,3,3,0,0,0,0,0,0
9791938_TN,3,3,0,0,0,0,0,0
9791943_TN,2,2,0,2,2,0,1,0
9791986_TN,2,2,0,0,0,0,0,0
9792096_TN,3,3,0,0,0,0,0,0
9792140_TN,2,1,1,0,0,0,0,1
9792226_TN,3,3,0,0,0,0,0,0
9792253_TN,3,3,0,0,0,0,0,0
9792319_TN,3,3,0,0,0,0,0,0
9792331_TN,3,3,0,0,0,0,0,0
9792334_TN,1,1,0,0,0,0,0,0
9792339_TN,2,2,0,0,0,0,0,0
9792362_TN,2,2,0,2,2,0,1,0
9792376_TN,3,3,0,0,0,0,0,0
9792387_TN,2,2,0,2,2,0,1,0
9792398_TN,2,2,0,2,2,0,1,0
9792445_TN,2,2,0,0,0,0,0,0
9792480_TN,2,2,0,2,2,0,1,0
9792500_TN,3,3,0,0,0,0,0,0
9792502_TN,3,3,0,0,0,0,0,0
9792520_TN,3,3,0,0,0,0,0,0
9792530_TN,1,1,0,0,0,0,0,0
9792531_TN,2,2,0,0,0,0,0,0
9792538_TN,2,2,0,2,2,0,1,0
9792545_TN,4,4,0,0,0,0,0,0
9792547_TN,2,2,0,0,0,0,0,0
9792551_TN,2,2,0,0,0,0,0,0
9792556_TN,4,4,0,0,0,0,0,0
9792558_TN,3,3,0,3,3,0,1,0
9792560_TN,3,3,0,0,0,0,0,0
9792561_TN,2,2,0,2,2,0,1,0
9792570_TN,2,2,0,0,0,0,0,0
9792572_TN,2,2,0,2,2,0,1,0
9792574_TN,3,3,0,0,0,0,0,0
9792577_TN,2,2,0,0,0,0,0,0
9792578_TN,1,1,0,1,1,0,1,0
9792582_TN,3,3,0,0,0,0,0,0
9792589_TN,2,2,0,2,2,0,1,0
9792603_TN,1,1,0,1,1,0,1,0
9792639_TN,1,1,0,0,0,0,0,0
100010_TX,3,3,0,0,0,0,0,0
100011_TX,3,3,0,0,0,0,0,0
100014_TX,2,2,0,0,0,0,0,0
100040_TX,2,2,0,0,0,0,0,0
100079_TX,2,2,0,0,0,0,0,0
100159_TX,3,3,0,0,0,0,0,0
100161_TX,3,3,0,3,3,0,1,0
100209_TX,2,2,0,0,0,0,0,0
100212_TX,2,2,0,0,0,0,0,0
100236_TX,4,4,0,0,0,0,0,0
100247_TX,2,2,0,2,2,0,1,0
100264_TX,3,3,0,0,0,0,0,0
100282_TX,2,2,0,2,2,0,1,0
100283_TX,1,1,0,0,0,0,0,0
100334_TX,2,2,0,0,0,0,0,0
100338_TX,2,2,0,0,0,0,0,0
100339_TX,2,2,0,0,0,0,0,0
100353_TX,2,2,0,0,0,0,0,0
100362_TX,2,2,0,2,2,0,1,0
100376_TX,2,2,0,0,0,0,0,0
100383_TX,2,2,0,0,0,0,0,0
100391_TX,3,3,0,0,0,0,0,0
100430_TX,3,3,0,0,0,0,0,0
100432_TX,2,2,0,0,0,0,0,0
100439_TX,1,1,0,0,0,0,0,0
100478_TX,2,2,0,0,0,0,0,0
100509_TX,4,4,0,0,0,0,0,0
100524_TX,2,2,0,0,0,0,0,0
100531_TX,2,2,0,0,0,0,0,0
100532_TX,1,1,0,0,0,0,0,0
100536_TX,3,3,0,3,3,0,1,0
100538_TX,2,2,0,0,0,0,0,0
100539_TX,1,1,0,0,0,0,0,0
100540_TX,1,1,0,0,0,0,0,0
100541_TX,2,2,0,2,2,0,1,0
100542_TX,1,1,0,0,0,0,0,0
100544_TX,1,1,0,1,1,0,1,0
100545_TX,2,2,0,2,2,0,1,0
100546_TX,1,1,0,0,0,0,0,0
100550_TX,1,1,0,1,1,0,1,0
100554_TX,2,2,0,0,0,0,0,0
100562_TX,2,2,0,2,2,0,1,0
100596_TX,2,2,0,0,0,0,0,0
100597_TX,2,2,0,0,0,0,0,0
100600_TX,2,2,0,2,2,0,1,0
100612_TX,2,2,0,0,0,0,0,0
100614_TX,1,1,0,1,1,0,1,0
100617_TX,3,3,0,0,0,0,0,0
100646_TX,2,2,0,0,0,0,0,0
100668_TX,4,4,0,0,0,0,0,0
100730_TX,3,3,0,0,0,0,0,0
100733_TX,1,1,0,0,0,0,0,0
100758_TX,2,2,0,0,0,0,0,0
100789_TX,2,2,0,0,0,0,0,0
100802_TX,2,2,0,0,0,0,0,0
100832_TX,2,2,0,0,0,0,0,0
100880_TX,1,1,0,0,0,0,0,0
100882_TX,2,2,0,0,0,0,0,0
100889_TX,2,2,0,0,0,0,0,0
100890_TX,2,2,0,0,0,0,0,0
100938_TX,2,2,0,0,0,0,0,0
100939_TX,2,2,0,0,0,0,0,0
100975_TX,1,1,0,0,0,0,0,0
101022_TX,3,3,0,3,3,0,1,0
101041_TX,3,3,0,0,0,0,0,0
101088_TX,2,2,0,0,0,0,0,0
101089_TX,1,1,0,0,0,0,0,0
101090_TX,1,1,0,0,0,0,0,0
101099_TX,4,4,0,0,0,0,0,0
101101_TX,3,3,0,0,0,0,0,0
101116_TX,3,3,0,0,0,0,0,0
101131_TX,1,1,0,0,0,0,0,0
101132_TX,2,2,0,0,0,0,0,0
101138_TX,2,2,0,0,0,0,0,0
101179_TX,1,1,0,0,0,0,0,0
101180_TX,1,1,0,0,0,0,0,0
101188_TX,2,2,0,0,0,0,0,0
101191_TX,2,2,0,0,0,0,0,0
101221_TX,3,3,0,0,0,0,0,0
101235_TX,1,1,0,0,0,0,0,0
101246_TX,2,2,0,0,0,0,0,0
101256_TX,3,3,0,0,0,0,0,0
101285_TX,2,2,0,0,0,0,0,0
101339_TX,2,2,0,0,0,0,0,0
101341_TX,2,2,0,2,2,0,1,0
101343_TX,2,2,0,2,2,0,1,0
101349_TX,4,4,0,0,0,0,0,0
101350_TX,4,4,0,0,0,0,0,0
101363_TX,2,2,0,0,0,0,0,0
101397_TX,1,1,0,1,1,0,1,0
101422_TX,4,4,0,0,0,0,0,0
101442_TX,2,2,0,0,0,0,0,0
101463_TX,3,3,0,0,0,0,0,0
101468_TX,2,2,0,0,0,0,0,0
101483_TX,2,2,0,2,2,0,1,0
101487_TX,2,2,0,0,0,0,0,0
101515_TX,3,3,0,0,0,0,0,0
101534_TX,2,2,0,0,0,0,0,0
101556_TX,2,1,0,2,1,0,1,0
101574_TX,1,1,0,0,0,0,0,0
101576_TX,2,2,0,0,0,0,0,0
101628_TX,3,3,0,3,3,0,1,0
101648_TX,2,2,0,0,0,0,0,0
101649_TX,1,1,0,0,0,0,0,0
101667_TX,1,1,0,1,1,0,1,0
101711_TX,2,2,0,0,0,0,0,0
101721_TX,2,2,0,0,0,0,0,0
101734_TX,2,2,0,0,0,0,0,0
101737_TX,4,3,1,0,0,0,0,1
101740_TX,5,5,0,0,0,0,0,0
101795_TX,3,3,0,3,3,0,1,0
101800_TX,1,1,0,1,1,0,1,0
101805_TX,1,1,0,0,0,0,0,0
101816_TX,2,2,0,0,0,0,0,0
101902_TX,2,2,0,0,0,0,0,0
101909_TX,3,3,0,0,0,0,0,0
101932_TX,2,2,0,0,0,0,0,0
101946_TX,3,3,0,3,3,0,1,0
101996_TX,1,1,0,0,0,0,0,0
102030_TX,2,1,1,0,0,0,0,1
102061_TX,2,2,0,0,0,0,0,0
102062_TX,3,3,0,0,0,0,0,0
102084_TX,2,2,0,0,0,0,0,0
102173_TX,3,3,0,0,0,0,0,0
102175_TX,2,2,0,2,2,0,1,0
102183_TX,1,1,0,1,1,0,1,0
102184_TX,2,2,0,0,0,0,0,0
102186_TX,2,2,0,2,2,0,1,0
102188_TX,2,2,0,2,2,0,1,0
102189_TX,1,1,0,1,1,0,1,0
102190_TX,2,2,0,2,2,0,1,0
102198_TX,3,3,0,0,0,0,0,0
102206_TX,1,1,0,1,1,0,1,0
102212_TX,2,2,0,0,0,0,0,0
102219_TX,2,2,0,2,2,0,1,0
102234_TX,4,4,0,0,0,0,0,0
102249_TX,3,3,0,0,0,0,0,0
102257_TX,3,3,0,3,3,0,1,0
102266_TX,3,3,0,0,0,0,0,0
102270_TX,2,2,0,0,0,0,0,0
102294_TX,4,4,0,0,0,0,0,0
102309_TX,1,1,0,0,0,0,0,0
102327_TX,2,2,0,0,0,0,0,0
102331_TX,3,3,0,0,0,0,0,0
102338_TX,2,2,0,0,0,0,0,0
102359_TX,2,2,0,0,0,0,0,0
102388_TX,3,3,0,0,0,0,0,0
102389_TX,1,1,0,0,0,0,0,0
102393_TX,2,2,0,0,0,0,0,0
102415_TX,2,2,0,2,2,0,1,0
102427_TX,2,2,0,0,0,0,0,0
102428_TX,2,2,0,0,0,0,0,0
102429_TX,3,3,0,0,0,0,0,0
102435_TX,2,2,0,0,0,0,0,0
102437_TX,3,3,0,0,0,0,0,0
102438_TX,3,3,0,0,0,0,0,0
102509_TX,1,1,0,0,0,0,0,0
102512_TX,3,3,0,0,0,0,0,0
102524_TX,2,2,0,0,0,0,0,0
102525_TX,4,4,0,0,0,0,0,0
102535_TX,2,2,0,0,0,0,0,0
102570_TX,3,3,0,0,0,0,0,0
102605_TX,1,1,0,0,0,0,0,0
102648_TX,1,1,0,0,0,0,0,0
102667_TX,2,2,0,0,0,0,0,0
102754_TX,1,1,0,0,0,0,0,0
102759_TX,3,3,0,3,3,0,1,0
102761_TX,2,2,0,0,0,0,0,0
102779_TX,3,3,0,0,0,0,0,0
102787_TX,1,1,0,1,1,0,1,0
102819_TX,2,2,0,2,2,0,1,0
102820_TX,2,2,0,0,0,0,0,0
102821_TX,2,2,0,0,0,0,0,0
102833_TX,2,2,0,2,2,0,1,0
102839_TX,1,1,0,0,0,0,0,0
102842_TX,2,2,0,0,0,0,0,0
102845_TX,2,2,0,0,0,0,0,0
102881_TX,3,3,0,0,0,0,0,0
102908_TX,2,2,0,0,0,0,0,0
102909_TX,2,2,0,0,0,0,0,0
102910_TX,2,2,0,0,0,0,0,0
102942_TX,3,3,0,0,0,0,0,0
102948_TX,2,2,0,2,2,0,1,0
102953_TX,2,2,0,2,2,0,1,0
102976_TX,4,4,0,0,0,0,0,0
102982_TX,2,2,0,0,0,0,0,0
102984_TX,1,1,0,0,0,0,0,0
102985_TX,2,2,0,0,0,0,0,0
102994_TX,2,2,0,0,0,0,0,0
103018_TX,2,2,0,0,0,0,0,0
103019_TX,2,2,0,0,0,0,0,0
103031_TX,2,2,0,0,0,0,0,0
103039_TX,2,2,0,0,0,0,0,0
103041_TX,1,1,0,0,0,0,0,0
103042_TX,2,2,0,2,2,0,1,0
103048_TX,3,3,0,3,3,0,1,0
103088_TX,3,3,0,0,0,0,0,0
103089_TX,3,3,0,0,0,0,0,0
103097_TX,2,2,0,0,0,0,0,0
103112_TX,3,3,0,0,0,0,0,0
103116_TX,2,2,0,0,0,0,0,0
103121_TX,3,3,0,0,0,0,0,0
103126_TX,3,3,0,0,0,0,0,0
103173_TX,1,1,0,0,0,0,0,0
103185_TX,2,2,0,0,0,0,0,0
103195_TX,3,3,0,0,0,0,0,0
103200_TX,3,3,0,0,0,0,0,0
103234_TX,2,2,0,2,2,0,1,0
103262_TX,1,1,0,0,0,0,0,0
103291_TX,3,3,0,0,0,0,0,0
103295_TX,2,2,0,0,0,0,0,0
103296_TX,2,2,0,0,0,0,0,0
103298_TX,3,3,0,0,0,0,0,0
103304_TX,2,2,0,2,2,0,1,0
103306_TX,2,2,0,2,2,0,1,0
103311_TX,2,2,0,2,2,0,1,0
103333_TX,1,1,0,0,0,0,0,0
103345_TX,2,2,0,0,0,0,0,0
103358_TX,2,2,0,0,0,0,0,0
103383_TX,2,2,0,0,0,0,0,0
103384_TX,2,2,0,0,0,0,0,0
103400_TX,3,3,0,0,0,0,0,0
103401_TX,1,1,0,1,1,0,1,0
103427_TX,1,1,0,0,0,0,0,0
103429_TX,1,1,0,0,0,0,0,0
103440_TX,3,3,0,0,0,0,0,0
103470_TX,3,3,0,0,0,0,0,0
103487_TX,2,2,0,0,0,0,0,0
103488_TX,3,3,0,0,0,0,0,0
103490_TX,2,2,0,0,0,0,0,0
103491_TX,3,3,0,0,0,0,0,0
103496_TX,2,2,0,0,0,0,0,0
103503_TX,2,2,0,0,0,0,0,0
103515_TX,5,1,4,0,0,0,0,1
103516_TX,1,1,0,1,1,0,1,0
103548_TX,3,3,0,0,0,0,0,0
103554_TX,2,2,0,2,2,0,1,0
103583_TX,1,1,0,0,0,0,0,0
103584_TX,3,3,0,0,0,0,0,0
103585_TX,2,2,0,2,2,0,1,0
103600_TX,2,2,0,0,0,0,0,0
103605_TX,2,2,0,0,0,0,0,0
103671_TX,1,1,0,0,0,0,0,0
103687_TX,3,3,0,0,0,0,0,0
103698_TX,2,2,0,2,2,0,1,0
103704_TX,2,2,0,0,0,0,0,0
103706_TX,6,6,0,3,3,0,1,0
103713_TX,3,3,0,0,0,0,0,0
103722_TX,2,2,0,0,0,0,0,0
103725_TX,2,2,0,2,2,0,1,0
103734_TX,4,4,0,0,0,0,0,0
103735_TX,2,2,0,0,0,0,0,0
103738_TX,2,2,0,0,0,0,0,0
103739_TX,2,2,0,0,0,0,0,0
103744_TX,2,2,0,0,0,0,0,0
103747_TX,2,2,0,0,0,0,0,0
103749_TX,3,3,0,0,0,0,0,0
103762_TX,2,2,0,2,2,0,1,0
103763_TX,3,3,0,0,0,0,0,0
103772_TX,1,1,0,0,0,0,0,0
103782_TX,4,4,0,0,0,0,0,0
103791_TX,1,1,0,0,0,0,0,0
103793_TX,3,3,0,0,0,0,0,0
103800_TX,1,1,0,0,0,0,0,0
103801_TX,2,2,0,0,0,0,0,0
103811_TX,3,3,0,3,3,0,1,0
103817_TX,3,3,0,0,0,0,0,0
103820_TX,2,2,0,0,0,0,0,0
103841_TX,6,6,0,6,6,0,1,0
103850_TX,3,3,0,0,0,0,0,0
103851_TX,2,2,0,0,0,0,0,0
103852_TX,1,1,0,0,0,0,0,0
103883_TX,2,2,0,0,0,0,0,0
103885_TX,2,2,0,0,0,0,0,0
103894_TX,1,1,0,1,1,0,1,0
103895_TX,2,2,0,0,0,0,0,0
103901_TX,2,2,0,0,0,0,0,0
103905_TX,2,2,0,0,0,0,0,0
103912_TX,2,2,0,0,0,0,0,0
103915_TX,3,3,0,0,0,0,0,0
103918_TX,3,3,0,0,0,0,0,0
103921_TX,2,2,0,2,2,0,1,0
103922_TX,2,2,0,0,0,0,0,0
103930_TX,4,4,0,0,0,0,0,0
103931_TX,2,2,0,0,0,0,0,0
103938_TX,3,3,0,0,0,0,0,0
103942_TX,2,2,0,0,0,0,0,0
103946_TX,2,2,0,0,0,0,0,0
103951_TX,2,2,0,0,0,0,0,0
103960_TX,2,2,0,0,0,0,0,0
103967_TX,1,1,0,0,0,0,0,0
103968_TX,3,3,0,0,0,0,0,0
103972_TX,2,2,0,0,0,0,0,0
103973_TX,2,2,0,0,0,0,0,0
103975_TX,1,1,0,0,0,0,0,0
103985_TX,3,3,0,0,0,0,0,0
103997_TX,1,1,0,0,0,0,0,0
103999_TX,2,2,0,0,0,0,0,0
104022_TX,1,1,0,0,0,0,0,0
104023_TX,2,2,0,2,2,0,1,0
104024_TX,2,2,0,0,0,0,0,0
104031_TX,3,3,0,0,0,0,0,0
104034_TX,2,2,0,0,0,0,0,0
104038_TX,3,3,0,0,0,0,0,0
104043_TX,2,2,0,2,2,0,1,0
104057_TX,1,1,0,0,0,0,0,0
104058_TX,3,3,0,0,0,0,0,0
104068_TX,2,2,0,0,0,0,0,0
104108_TX,3,3,0,3,3,0,1,0
104117_TX,3,3,0,0,0,0,0,0
104138_TX,2,2,0,0,0,0,0,0
104139_TX,2,2,0,0,0,0,0,0
104166_TX,2,2,0,0,0,0,0,0
104169_TX,1,1,0,0,0,0,0,0
104181_TX,3,3,0,0,0,0,0,0
104188_TX,3,3,0,0,0,0,0,0
104189_TX,4,4,0,4,4,0,1,0
104191_TX,3,3,0,0,0,0,0,0
104208_TX,1,1,0,0,0,0,0,0
104223_TX,4,4,0,0,0,0,0,0
104228_TX,3,3,0,0,0,0,0,0
104231_TX,1,1,0,1,1,0,1,0
104243_TX,3,3,0,3,3,0,1,0
104254_TX,1,1,0,0,0,0,0,0
104255_TX,2,2,0,0,0,0,0,0
104260_TX,2,2,0,2,2,0,1,0
104265_TX,3,3,0,0,0,0,0,0
104267_TX,3,3,0,0,0,0,0,0
104270_TX,1,1,0,0,0,0,0,0
104275_TX,2,2,0,2,2,0,1,0
104276_TX,2,2,0,0,0,0,0,0
104277_TX,2,2,0,0,0,0,0,0
104278_TX,2,2,0,0,0,0,0,0
104283_TX,1,1,0,1,1,0,1,0
104284_TX,1,1,0,0,0,0,0,0
104292_TX,2,2,0,2,2,0,1,0
104304_TX,2,2,0,0,0,0,0,0
104306_TX,3,3,0,0,0,0,0,0
104307_TX,2,2,0,0,0,0,0,0
104309_TX,1,1,0,0,0,0,0,0
104310_TX,2,2,0,0,0,0,0,0
104326_TX,2,2,0,0,0,0,0,0
104345_TX,2,2,0,0,0,0,0,0
104346_TX,2,2,0,0,0,0,0,0
104358_TX,2,2,0,2,2,0,1,0
104364_TX,2,2,0,0,0,0,0,0
104365_TX,2,2,0,0,0,0,0,0
104369_TX,2,2,0,2,2,0,1,0
104390_TX,2,2,0,0,0,0,0,0
104401_TX,3,3,0,0,0,0,0,0
104406_TX,1,1,0,0,0,0,0,0
104407_TX,2,2,0,0,0,0,0,0
104418_TX,2,2,0,0,0,0,0,0
104421_TX,1,1,0,0,0,0,0,0
104423_TX,1,1,0,1,1,0,1,0
104441_TX,2,2,0,0,0,0,0,0
104447_TX,1,1,0,1,1,0,1,0
104456_TX,1,1,0,0,0,0,0,0
104460_TX,2,2,0,0,0,0,0,0
104471_TX,1,1,0,1,1,0,1,0
104472_TX,2,2,0,2,2,0,1,0
104489_TX,3,3,0,0,0,0,0,0
104497_TX,2,2,0,0,0,0,0,0
104509_TX,2,2,0,0,0,0,0,0
104510_TX,2,2,0,0,0,0,0,0
104523_TX,2,2,0,0,0,0,0,0
104524_TX,1,1,0,0,0,0,0,0
104527_TX,2,2,0,0,0,0,0,0
104552_TX,1,1,0,0,0,0,0,0
104553_TX,1,1,0,0,0,0,0,0
104560_TX,1,1,0,0,0,0,0,0
104600_TX,2,2,0,2,2,0,1,0
104601_TX,2,2,0,0,0,0,0,0
104628_TX,4,4,0,0,0,0,0,0
104632_TX,5,1,4,0,0,0,0,1
104636_TX,2,2,0,0,0,0,0,0
104637_TX,1,1,0,0,0,0,0,0
104653_TX,1,1,0,0,0,0,0,0
104662_TX,2,2,0,0,0,0,0,0
104691_TX,3,3,0,0,0,0,0,0
104696_TX,2,2,0,0,0,0,0,0
104703_TX,3,3,0,0,0,0,0,0
104719_TX,1,1,0,0,0,0,0,0
104720_TX,2,2,0,0,0,0,0,0
104729_TX,3,3,0,0,0,0,0,0
104732_TX,1,1,0,0,0,0,0,0
104751_TX,2,2,0,2,2,0,1,0
104757_TX,2,2,0,0,0,0,0,0
104763_TX,4,1,3,0,0,0,0,1
104764_TX,4,4,0,0,0,0,0,0
104781_TX,3,3,0,0,0,0,0,0
104792_TX,2,2,0,0,0,0,0,0
104794_TX,2,2,0,0,0,0,0,0
104797_TX,3,3,0,0,0,0,0,0
104806_TX,2,2,0,0,0,0,0,0
104807_TX,2,2,0,0,0,0,0,0
104809_TX,1,1,0,0,0,0,0,0
104811_TX,2,2,0,0,0,0,0,0
104813_TX,1,1,0,0,0,0,0,0
104835_TX,2,2,0,2,2,0,1,0
104840_TX,2,2,0,0,0,0,0,0
104841_TX,2,2,0,0,0,0,0,0
104860_TX,1,1,0,0,0,0,0,0
104873_TX,2,2,0,0,0,0,0,0
104876_TX,2,2,0,0,0,0,0,0
104884_TX,2,2,0,0,0,0,0,0
104901_TX,1,1,0,0,0,0,0,0
104915_TX,2,2,0,0,0,0,0,0
104929_TX,2,2,0,2,2,0,1,0
104936_TX,2,2,0,0,0,0,0,0
104954_TX,3,3,0,3,3,0,1,0
105020_TX,2,2,0,0,0,0,0,0
105021_TX,2,2,0,0,0,0,0,0
105027_TX,1,1,0,0,0,0,0,0
105049_TX,3,3,0,0,0,0,0,0
105052_TX,3,3,0,3,3,0,1,0
105053_TX,2,2,0,0,0,0,0,0
105057_TX,3,3,0,0,0,0,0,0
105075_TX,3,3,0,0,0,0,0,0
105081_TX,2,2,0,0,0,0,0,0
105090_TX,3,3,0,0,0,0,0,0
105091_TX,4,4,0,0,0,0,0,0
105093_TX,3,3,0,0,0,0,0,0
105136_TX,2,2,0,0,0,0,0,0
