make_model_tank,panel_year,n_total,n_tx,n_ctl,has_both
Double-Walled|Other-Fuel|1k-5k|2006,2010,53,4,49,1
Double-Walled|Other-Fuel|1k-5k|2006,2011,53,4,49,1
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2007,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2008,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2009,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2010,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2011,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2012,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2013,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2014,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2015,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2016,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2017,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2018,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2019,1,1,0,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2006,2020,1,1,0,0
Double-Walled|Diesel-Only|25k-Plus|2006,2007,23,4,19,1
Double-Walled|Diesel-Only|25k-Plus|2006,2008,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2009,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2010,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2011,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2012,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2013,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2014,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2015,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2016,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2017,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2018,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2019,22,4,18,1
Double-Walled|Diesel-Only|25k-Plus|2006,2020,22,4,18,1
Single-Walled|Other-Fuel|5k-12k|1962,1985,241,57,184,1
Single-Walled|Other-Fuel|5k-12k|1962,1986,239,56,183,1
Single-Walled|Other-Fuel|5k-12k|1962,1987,239,56,183,1
Single-Walled|Other-Fuel|5k-12k|1962,1988,236,53,183,1
Single-Walled|Other-Fuel|5k-12k|1962,1989,223,48,175,1
Single-Walled|Other-Fuel|5k-12k|1962,1990,198,45,153,1
Single-Walled|Other-Fuel|5k-12k|1962,1991,182,37,145,1
Single-Walled|Other-Fuel|5k-12k|1962,1992,170,32,138,1
Single-Walled|Other-Fuel|5k-12k|1962,1993,145,24,121,1
Single-Walled|Other-Fuel|5k-12k|1962,1994,132,19,113,1
Single-Walled|Other-Fuel|5k-12k|1962,1995,122,19,103,1
Single-Walled|Other-Fuel|5k-12k|1962,1996,103,17,86,1
Single-Walled|Other-Fuel|5k-12k|1962,1997,91,11,80,1
Single-Walled|Other-Fuel|5k-12k|1962,1998,89,11,78,1
Single-Walled|Other-Fuel|5k-12k|1962,1999,80,10,70,1
Single-Walled|Other-Fuel|5k-12k|1962,2000,78,10,68,1
Single-Walled|Other-Fuel|5k-12k|1962,2001,77,10,67,1
Single-Walled|Other-Fuel|5k-12k|1962,2002,76,10,66,1
Single-Walled|Other-Fuel|5k-12k|1962,2003,72,10,62,1
Single-Walled|Other-Fuel|5k-12k|1962,2004,69,10,59,1
Single-Walled|Other-Fuel|5k-12k|1962,2005,68,10,58,1
Single-Walled|Other-Fuel|5k-12k|1962,2006,64,10,54,1
Single-Walled|Other-Fuel|5k-12k|1962,2007,64,10,54,1
Single-Walled|Other-Fuel|5k-12k|1962,2008,64,10,54,1
Single-Walled|Other-Fuel|5k-12k|1962,2009,63,10,53,1
Single-Walled|Other-Fuel|5k-12k|1962,2010,62,10,52,1
Single-Walled|Other-Fuel|5k-12k|1962,2011,60,8,52,1
Single-Walled|Other-Fuel|5k-12k|1962,2012,60,8,52,1
Single-Walled|Other-Fuel|5k-12k|1962,2013,60,8,52,1
Double-Walled|Other-Fuel|1k-5k|2006,2012,52,3,49,1
Double-Walled|Other-Fuel|1k-5k|2006,2013,52,3,49,1
Double-Walled|Other-Fuel|1k-5k|2006,2014,52,3,49,1
Double-Walled|Other-Fuel|1k-5k|2006,2015,52,3,49,1
Double-Walled|Other-Fuel|1k-5k|2006,2016,52,3,49,1
Double-Walled|Other-Fuel|1k-5k|2006,2017,52,3,49,1
Double-Walled|Other-Fuel|1k-5k|2006,2018,51,2,49,1
Double-Walled|Other-Fuel|1k-5k|2006,2019,51,2,49,1
Double-Walled|Other-Fuel|1k-5k|2006,2020,51,2,49,1
Double-Walled|Other-Fuel|Under-1k|1993,2010,31,3,28,1
Double-Walled|Other-Fuel|Under-1k|1993,2011,31,3,28,1
Double-Walled|Other-Fuel|Under-1k|1993,2012,30,3,27,1
Double-Walled|Other-Fuel|Under-1k|1993,2013,29,3,26,1
Double-Walled|Other-Fuel|Under-1k|1993,2014,28,3,25,1
Double-Walled|Other-Fuel|Under-1k|1993,2015,28,3,25,1
Double-Walled|Other-Fuel|Under-1k|1993,2016,27,2,25,1
Double-Walled|Other-Fuel|Under-1k|1993,2017,26,2,24,1
Double-Walled|Other-Fuel|Under-1k|1993,2018,26,2,24,1
Double-Walled|Other-Fuel|Under-1k|1993,2019,25,1,24,1
Double-Walled|Other-Fuel|Under-1k|1993,2020,25,1,24,1
Single-Walled|Gasoline-Only|1k-5k|2007,2008,38,5,33,1
Single-Walled|Gasoline-Only|1k-5k|2007,2009,38,5,33,1
Single-Walled|Gasoline-Only|1k-5k|2007,2010,38,5,33,1
Single-Walled|Gasoline-Only|1k-5k|2007,2011,38,5,33,1
Single-Walled|Gasoline-Only|1k-5k|2007,2012,38,5,33,1
Single-Walled|Gasoline-Only|1k-5k|2007,2013,38,5,33,1
Single-Walled|Gasoline-Only|1k-5k|2007,2014,38,5,33,1
Single-Walled|Gasoline-Only|1k-5k|2007,2015,38,5,33,1
Single-Walled|Gasoline-Only|1k-5k|2007,2016,38,5,33,1
Single-Walled|Gasoline-Only|1k-5k|2007,2017,37,5,32,1
Single-Walled|Gasoline-Only|1k-5k|2007,2018,37,5,32,1
Single-Walled|Gasoline-Only|1k-5k|2007,2019,36,5,31,1
Single-Walled|Gasoline-Only|1k-5k|2007,2020,36,5,31,1
Single-Walled|Diesel-Only|1k-5k|2007,2008,42,1,41,1
Single-Walled|Diesel-Only|1k-5k|2007,2009,42,1,41,1
Single-Walled|Diesel-Only|1k-5k|2007,2010,42,1,41,1
Single-Walled|Diesel-Only|1k-5k|2007,2011,42,1,41,1
Single-Walled|Diesel-Only|1k-5k|2007,2012,42,1,41,1
Single-Walled|Diesel-Only|1k-5k|2007,2013,42,1,41,1
Single-Walled|Diesel-Only|1k-5k|2007,2014,42,1,41,1
Single-Walled|Diesel-Only|1k-5k|2007,2015,42,1,41,1
Single-Walled|Diesel-Only|1k-5k|2007,2016,42,1,41,1
Single-Walled|Diesel-Only|1k-5k|2007,2017,41,1,40,1
Single-Walled|Diesel-Only|1k-5k|2007,2018,41,1,40,1
Single-Walled|Diesel-Only|1k-5k|2007,2019,41,1,40,1
Single-Walled|Diesel-Only|1k-5k|2007,2020,41,1,40,1
Single-Walled|Other-Fuel|1k-5k|2006,2007,49,3,46,1
Single-Walled|Other-Fuel|1k-5k|2006,2008,49,3,46,1
Single-Walled|Other-Fuel|1k-5k|2006,2009,49,3,46,1
Single-Walled|Other-Fuel|1k-5k|2006,2010,49,3,46,1
Single-Walled|Other-Fuel|1k-5k|2006,2011,49,3,46,1
Single-Walled|Other-Fuel|1k-5k|2006,2012,48,3,45,1
Single-Walled|Other-Fuel|1k-5k|2006,2013,48,3,45,1
Single-Walled|Other-Fuel|1k-5k|2006,2014,48,3,45,1
Single-Walled|Other-Fuel|1k-5k|2006,2015,48,3,45,1
Single-Walled|Other-Fuel|1k-5k|2006,2016,48,3,45,1
Single-Walled|Other-Fuel|1k-5k|2006,2017,48,3,45,1
Single-Walled|Other-Fuel|1k-5k|2006,2018,48,3,45,1
Single-Walled|Other-Fuel|1k-5k|2006,2019,48,3,45,1
Single-Walled|Other-Fuel|1k-5k|2006,2020,48,3,45,1
Single-Walled|Other-Fuel|25k-Plus|2006,2016,4,2,2,1
Single-Walled|Other-Fuel|25k-Plus|2006,2017,4,2,2,1
Single-Walled|Other-Fuel|25k-Plus|2006,2018,4,2,2,1
Single-Walled|Other-Fuel|25k-Plus|2006,2019,4,2,2,1
Single-Walled|Other-Fuel|25k-Plus|2006,2020,3,1,2,1
Single-Walled|Other-Fuel|Under-1k|1983,2000,228,38,190,1
Single-Walled|Other-Fuel|Under-1k|1983,2001,211,35,176,1
Single-Walled|Other-Fuel|Under-1k|1983,2002,197,31,166,1
Single-Walled|Other-Fuel|Under-1k|1983,2003,195,30,165,1
Single-Walled|Other-Fuel|Under-1k|1983,2004,173,29,144,1
Single-Walled|Other-Fuel|Under-1k|1983,2005,170,29,141,1
Single-Walled|Other-Fuel|Under-1k|1983,2006,163,26,137,1
Single-Walled|Other-Fuel|Under-1k|1983,2007,159,24,135,1
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2008,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2009,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2010,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2011,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2012,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2013,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2014,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2015,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2016,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2017,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2018,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2019,15,15,0,0
Single-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2020,15,15,0,0
Double-Walled|Gasoline-Only|1k-5k|2009,2010,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2011,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2012,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2013,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2014,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2015,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2016,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2017,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2018,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2019,69,3,66,1
Double-Walled|Gasoline-Only|1k-5k|2009,2020,69,3,66,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2008,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2009,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2010,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2011,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2012,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2013,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2014,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2015,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2016,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2017,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2018,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2019,37,12,25,1
Double-Walled|Gasoline-Only|25k-Plus|2007,2020,37,12,25,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2008,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2009,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2010,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2011,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2012,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2013,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2014,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2015,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2016,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2017,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2018,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2019,11,8,3,1
Double-Walled|Motor-Fuel-Mixed|25k-Plus|2007,2020,11,8,3,1
Single-Walled|Other-Fuel|12k-25k|2007,2008,50,12,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2009,50,12,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2010,50,12,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2011,50,12,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2012,50,12,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2013,50,12,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2014,49,11,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2015,49,11,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2016,49,11,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2017,49,11,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2018,49,11,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2019,49,11,38,1
Single-Walled|Other-Fuel|12k-25k|2007,2020,45,7,38,1
Double-Walled|Diesel-Only|5k-12k|1989,2010,229,35,194,1
Double-Walled|Diesel-Only|5k-12k|1983,1985,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1986,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1987,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1988,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1989,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1990,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1991,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1992,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1993,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1994,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1995,29,15,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1996,28,14,14,1
Double-Walled|Diesel-Only|5k-12k|1983,1997,27,14,13,1
Double-Walled|Diesel-Only|5k-12k|1983,1998,26,14,12,1
Double-Walled|Diesel-Only|5k-12k|1983,1999,24,13,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2000,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2001,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2002,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2003,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2004,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2005,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2006,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2007,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2008,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2009,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2010,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2011,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2012,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2013,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2014,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2015,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2016,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2017,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2018,21,10,11,1
Double-Walled|Diesel-Only|5k-12k|1983,2019,20,10,10,1
Double-Walled|Diesel-Only|5k-12k|1983,2020,19,10,9,1
Double-Walled|Gasoline-Only|5k-12k|1983,1985,77,38,39,1
Double-Walled|Gasoline-Only|5k-12k|1983,1986,77,38,39,1
Double-Walled|Gasoline-Only|5k-12k|1983,1987,77,38,39,1
Double-Walled|Gasoline-Only|5k-12k|1983,1988,76,38,38,1
Double-Walled|Gasoline-Only|5k-12k|1983,1989,76,38,38,1
Double-Walled|Gasoline-Only|5k-12k|1983,1990,76,38,38,1
Double-Walled|Gasoline-Only|5k-12k|1983,1991,76,38,38,1
Double-Walled|Gasoline-Only|5k-12k|1983,1992,73,37,36,1
Double-Walled|Gasoline-Only|5k-12k|1983,1993,70,37,33,1
Double-Walled|Gasoline-Only|5k-12k|1983,1994,70,37,33,1
Double-Walled|Gasoline-Only|5k-12k|1983,1995,70,37,33,1
Double-Walled|Gasoline-Only|5k-12k|1983,1996,69,36,33,1
Double-Walled|Gasoline-Only|5k-12k|1983,1997,65,36,29,1
Double-Walled|Gasoline-Only|5k-12k|1983,1998,63,36,27,1
Double-Walled|Gasoline-Only|5k-12k|1983,1999,61,35,26,1
Double-Walled|Gasoline-Only|5k-12k|1983,2000,56,33,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2001,53,30,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2002,53,30,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2003,51,28,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2004,51,28,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2005,51,28,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2006,51,28,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2007,50,27,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2008,50,27,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2009,50,27,23,1
Double-Walled|Gasoline-Only|5k-12k|1983,2010,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2011,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2012,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2013,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2014,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2015,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2016,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2017,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2018,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2019,49,27,22,1
Double-Walled|Gasoline-Only|5k-12k|1983,2020,49,27,22,1
Double-Walled|Other-Fuel|5k-12k|1983,1985,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1986,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1987,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1988,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1989,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1990,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1991,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1992,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1993,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1994,38,28,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1995,37,27,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1996,37,27,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1997,37,27,10,1
Double-Walled|Other-Fuel|5k-12k|1983,1998,35,27,8,1
Double-Walled|Other-Fuel|5k-12k|1983,1999,35,27,8,1
Double-Walled|Other-Fuel|5k-12k|1983,2000,33,27,6,1
Double-Walled|Other-Fuel|5k-12k|1983,2001,33,27,6,1
Double-Walled|Other-Fuel|5k-12k|1983,2002,33,27,6,1
Double-Walled|Other-Fuel|5k-12k|1983,2003,33,27,6,1
Double-Walled|Other-Fuel|5k-12k|1983,2004,33,27,6,1
Double-Walled|Other-Fuel|5k-12k|1983,2005,33,27,6,1
Double-Walled|Other-Fuel|5k-12k|1983,2006,33,27,6,1
Double-Walled|Other-Fuel|5k-12k|1983,2007,32,27,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2008,32,27,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2009,32,27,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2010,32,27,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2011,32,27,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2012,32,27,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2013,32,27,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2014,32,27,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2015,32,27,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2016,29,24,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2017,25,20,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2018,25,20,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2019,24,19,5,1
Double-Walled|Other-Fuel|5k-12k|1983,2020,18,13,5,1
Double-Walled|Diesel-Only|5k-12k|2007,2008,194,10,184,1
Double-Walled|Diesel-Only|5k-12k|2007,2009,193,10,183,1
Double-Walled|Diesel-Only|5k-12k|2007,2010,193,10,183,1
Double-Walled|Diesel-Only|5k-12k|2007,2011,193,10,183,1
Double-Walled|Diesel-Only|5k-12k|2007,2012,193,10,183,1
Double-Walled|Diesel-Only|5k-12k|2007,2013,193,10,183,1
Double-Walled|Diesel-Only|5k-12k|2007,2014,193,10,183,1
Double-Walled|Diesel-Only|5k-12k|2007,2015,193,10,183,1
Double-Walled|Diesel-Only|5k-12k|2007,2016,193,10,183,1
Double-Walled|Diesel-Only|5k-12k|2007,2017,191,10,181,1
Double-Walled|Diesel-Only|5k-12k|2007,2018,189,10,179,1
Double-Walled|Diesel-Only|5k-12k|2007,2019,189,10,179,1
Double-Walled|Diesel-Only|5k-12k|2007,2020,189,10,179,1
Single-Walled|Other-Fuel|12k-25k|1979,1991,290,100,190,1
Single-Walled|Other-Fuel|12k-25k|1979,1992,281,99,182,1
Single-Walled|Other-Fuel|12k-25k|1979,1993,267,98,169,1
Single-Walled|Other-Fuel|12k-25k|1979,1994,249,96,153,1
Single-Walled|Other-Fuel|12k-25k|1979,1995,194,72,122,1
Single-Walled|Other-Fuel|12k-25k|1979,1996,188,72,116,1
Single-Walled|Other-Fuel|12k-25k|1979,1997,175,72,103,1
Single-Walled|Other-Fuel|12k-25k|1979,1998,170,72,98,1
Single-Walled|Other-Fuel|12k-25k|1979,1999,156,68,88,1
Single-Walled|Other-Fuel|12k-25k|1979,2000,147,66,81,1
Single-Walled|Other-Fuel|5k-12k|1979,1997,619,308,311,1
Single-Walled|Other-Fuel|5k-12k|1979,1998,598,303,295,1
Single-Walled|Other-Fuel|5k-12k|1979,1999,539,300,239,1
Single-Walled|Other-Fuel|5k-12k|1979,2000,511,299,212,1
Double-Walled|Other-Fuel|5k-12k|2007,2008,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2009,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2010,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2011,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2012,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2013,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2014,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2015,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2016,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2017,43,3,40,1
Double-Walled|Other-Fuel|5k-12k|2007,2018,41,3,38,1
Double-Walled|Other-Fuel|5k-12k|2007,2019,41,3,38,1
Double-Walled|Other-Fuel|5k-12k|2007,2020,41,3,38,1
Single-Walled|Other-Fuel|12k-25k|1968,1985,112,15,97,1
Single-Walled|Other-Fuel|12k-25k|1968,1986,112,15,97,1
Single-Walled|Other-Fuel|12k-25k|1968,1987,109,14,95,1
Single-Walled|Other-Fuel|12k-25k|1968,1988,108,13,95,1
Single-Walled|Other-Fuel|12k-25k|1968,1989,103,13,90,1
Double-Walled|Other-Fuel|25k-Plus|2007,2008,12,1,11,1
Double-Walled|Other-Fuel|25k-Plus|2007,2009,12,1,11,1
Double-Walled|Other-Fuel|25k-Plus|2007,2010,12,1,11,1
Double-Walled|Other-Fuel|25k-Plus|2007,2011,12,1,11,1
Double-Walled|Other-Fuel|25k-Plus|2007,2012,12,1,11,1
Double-Walled|Other-Fuel|25k-Plus|2007,2013,12,1,11,1
Double-Walled|Other-Fuel|25k-Plus|2007,2014,12,1,11,1
Double-Walled|Other-Fuel|25k-Plus|2007,2015,12,1,11,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2008,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2009,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2010,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2011,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2012,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2013,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2014,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2015,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2016,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2017,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2018,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2019,7,4,3,1
Single-Walled|Gasoline-Only|25k-Plus|2007,2020,7,4,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2008,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2009,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2010,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2011,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2012,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2013,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2014,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2015,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2016,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2017,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2018,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2019,5,2,3,1
Single-Walled|Other-Fuel|25k-Plus|2007,2020,5,2,3,1
Double-Walled|Diesel-Only|25k-Plus|2011,2012,45,14,31,1
Double-Walled|Diesel-Only|25k-Plus|2011,2013,45,14,31,1
Double-Walled|Diesel-Only|25k-Plus|2011,2014,45,14,31,1
Double-Walled|Diesel-Only|25k-Plus|2011,2015,45,14,31,1
